case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label,claude_hostility,claude_question_type,gpt_hostility,gpt_question_type
2013_12-574,j__elena_kagan,118,"Yeah, they seize it and then there's a false affidavit keeping it.",thomas_c_goldstein,"Okay. In same facts, and that is a false affidavit, it's not just they seized it, it's they make a false--",1.0,1,,,3,CLARIFYING
2013_12-574,j__elena_kagan,120,"And the complaint is only about the false affidavit, but it's in reference to property that is indisputably in Georgia.",thomas_c_goldstein,"--Yes, that--",1.0,1,,,5,CHALLENGING
2013_12-574,j__elena_kagan,194,"Mr. Goldstein, as I understood what Mr. Bucholtz was saying, he was saying there is a distinction between an officer who commits a fraud in Georgia, when your money is in Nevada, and so he commits a fraud and he freezes your bank accounts in Nevada, versus he commits a fraud by filing this affidavit. But it is as to money that is located where he is, not where you are, but where he is in Georgia. That's the distinction that I understood him to be drawing.",thomas_c_goldstein,"--Okay. The citations to the complaint about -- it would be paragraphs 99 to 101. It's alleged to violate the Fourth Amendment and our due process rights to have submitted the false affidavit that caused the government not to send us the money. And if you were to conclude, Justice Scalia, that this injury doesn't arise here, let me just tell you what the consequences of that are. And that is there are a large number of cases that arise constantly where people lose access to money. Where they don't have the insurance proceeds sent to them or the Social Security checks or the IRS refunds.",1.0,1,,,3,CLARIFYING
2013_12-574,j__elena_kagan,196,What do you think about that?,thomas_c_goldstein,Right.,1.0,1,,,4,CLARIFYING
2013_12-574,j__elena_kagan,220,"I'm sorry. So there'd be a difference if the bag had been shipped to Washington, D.C.? And, you know, money is -- is fungible. Money is everywhere and nowhere. So it -- it seems as though money is a bit different from a gold watch, that -- that it was -- it's only contingent that the money remained in Atlanta rather than being shipped to a bank someplace else.",jeffrey_s_bucholtz,"Of course, Justice Sotomayor. I understand there has to be a rule, and the rule is here there is -- there's tangible property. This isn't a case about property with no real-world presence that only exists on a server somewhere. This is a case about cash that was in a bag, and the bag was in Atlanta, on the plaintiff's person in Atlanta. It was seized in Atlanta. And the only effect--",0.0,1,,,5,HYPOTHETICAL
2013_12-696,j__elena_kagan,2,"Mr. Hungar, I'm wondering what you would think of the following: Suppose that as we began this session of the Court, the Chief Justice had called a minister up to the front of the courtroom, facing the lawyers, maybe the parties, maybe the spectators. And the minister had asked everyone to stand and to bow their heads in prayer and the minister said the following: He said, we acknowledge the saving sacrifice of Jesus Christ on the cross. We draw strength from His resurrection. Blessed are you who has raised up the Lord Jesus. You who will raise us in our turn and put us by His side. The members of the Court who had stood responded amen, made the sign of the cross, and the Chief Justice then called your case. Would that be permissible?",thomas_g_hungar,"Thank you, Mr. Chief Justice, and may it please the Court: The court of appeals correctly held that the legislative prayers at issue in this case were not offensive in the way identified as problematic in Marsh, but the court then committed legal error by engrafting the endorsement test onto Marsh as a new barrier to the practice of legislative prayer.",0.0,0,,,5,HYPOTHETICAL
2013_12-696,j__elena_kagan,5,The extension just between the legislature and any other official proceeding; is that correct?,thomas_g_hungar,"I don't think so, Your Honor. And, obviously, this case doesn't present that question because what we have here is a case of legislative prayer in the Marsh doctrine, which recognizes that the history of this country from its very foundations and founding, recognize the propriety of legislative prayer of the type that was conducted here.",0.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,7,"Suppose I ask the exact same question, same kinds of statements, same sort of context, except it's not in a courtroom. Instead, it's in a congressional hearing room. Maybe it's a confirmation hearing, maybe it's an investigatory hearing of some kind, and that a person is sitting at a table in front of the members of a committee, ready to testify, ready to give his testimony in support of his nomination. The minister says the exact same thing.",thomas_g_hungar,"Well, clearly, Marsh involves legislative prayer, the tradition that we rely on involves legislative prayer, and this case involves legislative prayer. Whether -- what rule might apply in other contexts would depend on the context.",0.0,0,,,4,HYPOTHETICAL
2013_12-696,j__elena_kagan,11,"Well, why--",thomas_g_hungar,"--is that people are compelled to attend and testify under oath, which is a different situation from the one here.",0.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,17,"--Suppose you are correct, Mr. Hungar, for 11 years the prayers sounded almost exclusively like the ones that I read, and one year on four occasions, there was some attempts to vary it up, to have a Baha'i minister or a -- a Wiccan, but for the most part, not out of any malice or anything like that, but because this is what the people in this community knew and were familiar with and what most of the ministers were, most of the prayers sounded like this.",thomas_g_hungar,"That's correct, Your Honor. That's why we believe this case is actually an easier case than Marsh because in Marsh, there was a paid chaplain from the same denomination for 16 years.",0.0,0,,,4,HYPOTHETICAL
2013_12-696,j__elena_kagan,100,"Mr. Gershengorn, do you think that if the legislature -- excuse me -- if the town board here just, you know, started it off with a prayer and then kept on going, do you think that that would be a significantly different case and you would switch sides?",ian_h_gershengorn,"--So, Your Honor, I'd like to address the coercion point this way: With respect to town councils, it's our view that as a general matter that the municipal legislatures can invoke the same tradition of solemnizing and invoking divine guidance as Federal and State legislatures. We recognize there are differences, however, and Your Honor has pointed to one and that's the -- what was called the public forum here. And we think it's very -- because those are the ones where the -- is adjudicated license applications, liquor applications. And we do think it is important on this record that those are separated in time. It's at the court of appeals Appendix 929 and 1120. So that the meeting starts at 6:00, which is in the prayer -- when the prayer is, but the board meetings to adjudicate those types of issues are at 6:30 or 6:32. And so the type of concern that Your Honor has raised is not presented on this record and we think that's significant. We think some of the other factors--",2.0,0,,,4,HYPOTHETICAL
2013_12-696,j__elena_kagan,106,"Mr. Gershengorn, could you respond to this? Here's what our -- our country promises, our Constitution promises. It's that, however we worship, we're all equal and full citizens. And I think we can all agree on that. And that means that when we approach the government, when we petition the government, we do so not as a Christian, not as a Jew, not as a Muslim, not as a nonbeliever, only as an American. And what troubles me about this case is that here a citizen is going to a local community board, supposed to be the closest, the most responsive institution of government that exists, and is immediately being asked, being forced to identify whether she believes in the things that most of the people in the room believe in, whether she belongs to the same religious idiom as most of the people in the room do. And it strikes me that that might be inconsistent with this understanding that when we relate to our government, we all do so as Americans, and not as Jews and not as Christians and not as nonbelievers.",ian_h_gershengorn,"We think it's the history -- we think the history is the -- the principal guidance of Marsh is -- we think there are three pillars in Marsh: First of all, that the history is what the Court looks to first. And here there was a long history of legislative prayer. Second, that the Court should be very wary of parsing prayer to make sectarian judgments. And third, what Marsh said is that adults are less susceptible to religious doctrine -- indoctrination and peer pressure.",2.0,0,,,6,CHALLENGING
2013_12-696,j__elena_kagan,210,Mr.--,douglas_laycock,"--True poly -- true polytheists who don't understand their gods as manifestations of the one god are probably excluded. I'm not sure many others are. And you have all these lawyerly hypotheticals, but the fact is we've done this kind of prayer in this country for 200 years. There's a long tradition of civic prayer and the clergy know how to do it. When in Greece, no one has told them that's what we want you to do. And -- and I would say the one time the country in a major way got involved in government-sponsored, sectarian prayers that people disagreed about was when we imposed Protestant religious exercises on Catholic children in the 19th century. And that produced mob violence, church burnings, and people dead in the streets.",1.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,217,--Mr.--,douglas_laycock,"I wouldn't use all those adjectives, but yes. And we don't think that's difficult to do.",1.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,222,--Mr. Laycock--,douglas_laycock,"--You know, there are such people and I respect that and they should not be giving government prayers. They're taking on a government function when they agree to give the invocation for the town board.",1.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,229,"--Mr. Laycock, would you--",douglas_laycock,--Precisely.,1.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,241,"--Mr. Laycock, sort of, all hypotheticals aside, isn't the question mostly here in most communities whether the kind of language that I began with, which refers repeatedly to Jesus Christ, which is language that is accepted and admired and incredibly important to the majority members of a community, but is not accepted by a minority, whether that language will be allowed in a public town session like this one. That's really the question, isn't it?",douglas_laycock,"--It was how he introduced his prayer, and if you can't draw lines I don't know why he can't say that.",1.0,0,,,4,CLARIFYING
2013_12-696,j__elena_kagan,243,"That's the issue that actually arises. Here's what -- I don't think that this is an easy question. I think it's hard, because of this. I think it's hard because the Court lays down these rules and everybody thinks that the Court is being hostile to religion and people get unhappy and angry and agitated in various kinds of ways. This goes back to what Justice Breyer suggested. Part of what we are trying to do here is to maintain a multi-religious society in a peaceful and harmonious way. And every time the Court gets involved in things like this, it seems to make the problem worse rather than better. What do you think?",douglas_laycock,That's the issue that actually arises in the case.,1.0,0,,,4,DEVILS_ADVOCATE
2013_12-7515,j__elena_kagan,22,"Well, I thought the hypothetical was a bit different. I thought it only takes two drops to kill him. And that's what creates the problem where you don't have but-for causation because you don't know whether you are the extraneous drop or whether you were the drop that actually killed him.",angela_l_campbell,"--It -- it can be. And I think that certain -- that specific hypothetical, while it warrants special consideration by this Court, whether or not in criminal context, we're going to expand the criminal liability to that is not this case, Justice Scalia.",0.0,1,,,4,CLARIFYING
2013_12-7515,j__elena_kagan,50,"So when you use that language of “ substantial factor ”, what you really mean to point to is independent sufficiency? Two people shoot, either one would have killed the person, but you can't say--",angela_l_campbell,"--That is our position, that substantial factor is appropriate when it would have been a but-for cause. You either need independently sufficient cause or but-for causes only failing by another independently sufficient cause.",0.0,1,,,3,CLARIFYING
2013_12-7515,j__elena_kagan,52,--that either is the but-for cause because of the fortuity of the second act?,angela_l_campbell,"--That is our position, that substantial factor is appropriate when it would have been a but-for cause. You either need independently sufficient cause or but-for causes only failing by another independently sufficient cause.",0.0,1,,,3,CLARIFYING
2013_12-7515,j__elena_kagan,54,So you don't mean that to go any further than independent sufficiency?,angela_l_campbell,Correct. That is the traditional reason why you would use the substantial factor instruction.,0.0,1,,,4,CLARIFYING
2013_12-7515,j__elena_kagan,64,"I guess here's what the government might say back to you. They might say, you know, in these drug cases, people often take drugs in combination and then they overdose, and it's really impossible for anybody to be able to say what you are requiring an expert to say. In other words, it's impossible to say it was the heroin, not the cocaine, it was the cocaine and not the heroin, it was both, it was neither. It's just -- it's all we can talk about is likelihoods. You know, just as this expert did. They say the fact that he took the heroin made it much more likely that he would die. And that's all we are going to be able to show in a case like that, this, and because of that, we -- that's got to be enough.",angela_l_campbell,"--I concede that in a heroin case, that is a question for the jury, that you would charge foreseeability or proximate cause to the jury in those circumstances.",0.0,1,,,3,DEVILS_ADVOCATE
2013_12-7515,j__elena_kagan,114,So Mr.--,benjamin_j_horwich,"Mr. Chief Justice, and may it please the Court: The situation here is very much what Congress had in mind when it sought to hold drug traffickers responsible for the results of the use of the dangerous substances in which they deal. It's perfectly ordinary to speak of a drug as contributing to an overdose. And in the context of the Controlled Substances Act, there is no room to argue that a heroin user's overdose death comes as a surprise.",1.0,1,,,4,CLARIFYING
2013_12-7515,j__elena_kagan,117,"--Well, Mr. Horwich, I mean, it seems to me that the dispute before this Court is this: You have somebody who's taken five drugs. One of them is heroin. And the -- the experts get on the stand, and they say: Did the heroin cause the death? And the experts say: Really can't say whether the heroin caused the death in the sense that if the -- if he hadn't taken the heroin, he wouldn't have died. So they say: Well, what can you say? He said: Well, what I can say is that if he hadn't -- is that the heroin made it more likely that he died. Well, how much more likely did the heroin make it? Well, the heroin made it 50 percent more likely that death resulted. Would that be sufficient?",benjamin_j_horwich,"No, I don't think so, Mr. Chief Justice. And let me explain, because I think the concern that arises with your hypothetical, which doesn't arise on these facts, presents a different issue than what's in dispute before the Court right now. The dispute between the parties is what kinds of -- on the causation in fact side of the case, the dispute is between what kinds of causes can qualify at all. Do they have to be but-for causes or can a contributing cause count? Now, there is a separate principle which is reflected in jury instructions and reflected in the substantial factor concept and so forth that causes that are causes in fact but are too insignificant or not important enough or too insubstantial are not properly the basis for criminal responsibility. Now, that's -- that's not the dispute before this Court.",1.0,1,,,5,HYPOTHETICAL
2013_12-7515,j__elena_kagan,119,"Well, take mine.",benjamin_j_horwich,"I -- I think probably yes, although let me -- let me explain that we -- why we see the nature of the expert testimony as actually different than what you're describing there. Because--",1.0,1,,,5,HYPOTHETICAL
2013_12-7515,j__elena_kagan,121,Because I think that that's actually--,benjamin_j_horwich,--Yes.,1.0,1,,,4,CLARIFYING
2013_12-7515,j__elena_kagan,123,"--Yes, and he might have died even without the heroin, because all the other substances might have been perfectly adequate to cause death. So I really can't tell you that the heroin played -- even -- you know, even to use your language, I can't tell you whether the heroin contributed. All I can tell you is a likelihood, a probability that the heroin led to death.",benjamin_j_horwich,"Oh, I'm sorry. I didn't mean the expert testimony in this case, but in general what experts are testifying to when they're testifying to that. They are not testifying to some uncertainty about whether the defendant's drugs played any role at all. This isn't the question of say, yeah, he bought heroin from two different dealers. He took one of them, and he died, but we don't know which dealer it was. In that case we totally agree that that sort of uncertainty means no liability. What the experts testified to in these cases is that the primary cause of death, which is essentially central nervous system depression that leads to asphyxiating on stomach contents or saliva or something like that, was a process to which a number of substances contributed.",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,125,"Well, again, that question of words, the experts were very careful to say: ""I cannot tell you that in the absence of the heroin he wouldn't have died. "" ""He might have died even without the heroin, the experts said. "" ""The only thing I can tell you is that the heroin made it more likely that he died. """,benjamin_j_horwich,"Well, the experts here of course did testify specifically that the heroin did contribute to the death. So--",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,127,"It's a bad sign that you're using the hypotheticals rather than the facts of your case, you know? The facts of your case are that the expert gets on the stand and says: I can't tell you that the heroin was responsible for the death. I cannot tell you that in the absence of the heroin he wouldn't have died. What I can tell you is that the heroin was -- what I can do is to give you essentially a probability that the heroin caused the death. And you're saying that's enough, even if the probability is as small as 50 percent.",benjamin_j_horwich,"--I guess -- maybe I can respond to that with a perhaps more conventional hypothetical. If you imagine that -- if you imagine that you have three assailants who independently simultaneously set upon the victim and beat him to death, and the victim could have survived any one of them. In that situation, you might well have testimony from a doctor that says, Well, I can't tell you -- he probably would have died -- even I can be sure he would have died from the other two guys. But I think in that -- in that scenario we would certainly recognize that the -- that each of the assailants is responsible for the victim's death. We wouldn't say oh, well, he--",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,129,"They said it contributed to the set of drugs, but they didn't say that it contributed to the death. They had no idea whether it contributed to the death. All that they were able to say is: There are five drugs; here are some probabilities; here are some likelihoods. If you don't like the probability language: Here is the likelihood. Using heroin made it more likely that he would die, but we can't say that using heroin killed him.",benjamin_j_horwich,--I don't think -- the experts here did not testify in probability figures in that way. What they testified to was that -- was that the heroin contributed to the set of drugs that were responsible for the actual primary cause of death.,1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,131,"Well, how much more likely does it have to make it that he would die? 50 percent?",benjamin_j_horwich,"That -- and it is that aspect of the testimony which is why we concede that if you apply a but-for test, that testimony does not establish a but-for test.",1.0,1,,,5,HYPOTHETICAL
2013_12-7515,j__elena_kagan,133,How about 30 percent?,benjamin_j_horwich,It's not a--,1.0,1,,,4,HYPOTHETICAL
2013_12-7515,j__elena_kagan,173,"So is that the question? Is -- in other words, is the heroin more likely to have caused the death than the cocaine, than the marijuana, than the sleeping pills? So we can't really say that the heroin caused the death, but it's more likely to have caused the death than anything else he took? Is that the -- is that the question?",benjamin_j_horwich,"--substantial -- I wouldn't put it -- well, I would put it in relative terms, right? The question would be: Is this cause substantial relative to what? Well, relative to the other causes at issue. And we have here overwhelming testimony that the heroin--",1.0,1,,,4,CLARIFYING
2013_12-7515,j__elena_kagan,175,But -- but maybe not to the death.,benjamin_j_horwich,"--Well, we know that it can -- we know two things; one, it causally contributed in a way that, say, the marijuana did not contribute to what the experts are testifying was the physiological process. And two--",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,177,"And is the one question is -- is how this all relates to the “ beyond a reasonable doubt ” instruction in criminal cases? I mean, the idea of a test which focuses in the way yours does on probabilities and likelihoods, and then we go tell the jury, find beyond a reasonable doubt that this was more likely to have caused the death than anything else, or find beyond a reasonable doubt that this increased the likelihood of death by 50 percent. I mean, that seems a very odd kind of question for a jury to consider, but that's exactly what you would be asking a jury to consider.",benjamin_j_horwich,"--of the things that contributed to that, we would agree that the insubstantial, the one pill out of a thousand hypothetical, would certainly not be substantial. How substantial, I guess, is going to be very fact-specific. Here it's--",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,179,But the statute -- the statute says did it result in death. It did not -- the statute does not say -- does not criminalize a drug that has physiological effects. It criminalizes a drug when it results in death. And you can't say anything about resulting in death except as -- except by reference to probabilities and likelihoods.,benjamin_j_horwich,"--I disagree with that. Because what we're asking the jury to decide is beyond a reasonable doubt, did this drug have the physiological effects that the medical examiners described as being the integral process that resulted in death.",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,203,"Mr. Horwich, I just don't understand what “ substantial factor ” means in the way you are using it. I understand what Ms. Campbell said, because she said “ substantial factor ” just means independently sufficient. But you are saying “ substantial factor ” can mean more than that, but it doesn't have to mean a but-for cause. How is something that is a substantial factor in a death without their being able to say that it was a but-for cause of the death?",benjamin_j_horwich,"Well, I this isn't -- I think this isn't something that would catch Congress by surprise. The problem of multiple drug use is a well recognized situation. If I might turn to foreseeability.",1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,205,"So it's not a substantial factor in causing the death, because that assumes that it actually played a role in causing the death and you can't say whether it played a role in causing the death. That's what creates this problem.",benjamin_j_horwich,The situations that we're talking about here are ones in which nothing would be a for cause of the death and nothing would be independently sufficient to cause the death. So in some sense--,1.0,1,,,6,CHALLENGING
2013_12-7515,j__elena_kagan,207,"In the sense of if it hadn't been there, the death would not have occurred.",benjamin_j_horwich,--I disagree with that. It absolutely played a role in causing it. That's exactly what the toxicologist--,1.0,1,,,4,CLARIFYING
2013_12-7515,j__elena_kagan,209,"You can't say that, that's the point.",benjamin_j_horwich,--That's true.,1.0,1,,,7,CHALLENGING
2013_12-8561,j__elena_kagan,24,"Mr. Schneider, on your view if only one person viewed the pornography, that person would be responsible for the entire damages, but if a thousand people viewed the pornography and the harm was that much greater, nobody would be in -- would be on the hook for restitution. How could that possibly make sense?",stanley_g_schneider,"--He's not -- it's not in the indictment. No one else is in -- is in front of the sentencing judge. The statute 3664(e) and Section (f), (b)(3)(F), all talk about ""the offense"", and ""the offense"" is normally -- this Court has recognized that when you talk about ""the offense"", it's the offense of conviction.",0.0,1,,,6,CHALLENGING
2013_12-8561,j__elena_kagan,98,"Well, could you say more about that? You said that the Chief Justice's question was right, that it doesn't work for the first person and you said there are better ones. What are the better ones?",michael_r_dreeben,They could recommend a -- an approach. What the sentencing commission actually did was recommend to Congress that it fix it because the disagreements now pertain to the understanding of the statute. Our submission is that there are a variety of ways to approach this problem. None is perfect.,1.0,1,,,4,CLARIFYING
2013_12-8561,j__elena_kagan,100,"But, you know -- I mean, it struck me when I read your brief that it said, I don't know why these courts started where they started, whether each violation is worth 1,000 or 5,000 or 50,000. And it seems as though somebody just plucks an initial number out of the air and then everything is pegged to that initial number, but that the initial number has nothing in particular behind it or am I -- is it more sensible than that?",michael_r_dreeben,The alternative that I would propose in that instance is to look at other similarly situated child pornography victims and take a look at what district courts have been awarding to those victims in similar types of cases and provide some sort of an average range.,1.0,1,,,5,CHALLENGING
2013_12-8561,j__elena_kagan,171,"But you are not claiming, are you -- or are you? that she's been victimized to the tune of 3.4 million as a result of this particular defendant's offense?",paul_g_cassell,--As a result of this defendant's offense. We agree that Subsection (C) requires Amy to show that she was victimized by this defendant.,1.0,1,,,5,CLARIFYING
2013_12-8561,j__elena_kagan,173,"Well, contributed to.",paul_g_cassell,"We are saying that she -- that the Petitioner in this case, the defendant, contributed to all of the losses that she suffered.",1.0,1,,,5,CLARIFYING
2013_12-8561,j__elena_kagan,175,"But I take it that the point of the government's submission is only contributed to and now we have to sort of approximate what the contribution was. And you come in and you say, no, it shouldn't be -- notwithstanding that this particular offense was responsible for only a part, you think the defendant should be liable for the whole.",paul_g_cassell,Yes.,1.0,1,,,5,CLARIFYING
2013_12-8561,j__elena_kagan,177,"I guess I'm just not sure what that means, contributed to $100. Does that mean she's -- the defendant is responsible for the entire $100--",paul_g_cassell,"We think that the defendant contributed to all her losses. Let me give you a quick illustration. Next week when Amy goes to her therapist and is billed $100, the defendant contributed to all $100. And of course all we have when we get to the additional numbers down the road is simply the fact that she's going to be going to therapy, not just next week--",1.0,1,,,4,CLARIFYING
2013_12-8561,j__elena_kagan,179,"--as a matter of fact, or does it mean that the defendant is responsible as a matter of fact for some lesser part of the entire harm?",paul_g_cassell,--Yes.,1.0,1,,,4,CLARIFYING
2013_12-8561,j__elena_kagan,181,I -- I guess I'm -- when I say responsible I don't mean as a legal conclusion. I mean did the defendant cause the entire $100 of harm?,paul_g_cassell,"No, the first. He's responsible, he is a contributing cause of the entire amount.",1.0,1,,,4,CLARIFYING
2013_12-8561,j__elena_kagan,183,"Well, that's--",paul_g_cassell,"He contributed to the entire $100, just as multiple polluters contribute to asbestosis--",1.0,1,,,4,CLARIFYING
2013_12-8561,j__elena_kagan,186,"--Well, full amount--",paul_g_cassell,"--Well, Justice Scalia, we're pure textualists on this. When you look at the text of the statute, Congress has answered that question. Congress could have written the statute different ways, but they said that she is entitled to recover the full amount of her loss--",1.0,1,,,5,DEVILS_ADVOCATE
2013_12-8561,j__elena_kagan,188,"--from the particular offense, Mr. Cassell, so that it's the full amount of whatever the particular offense caused. But you're not saying that this Defendant caused the entire 3.4.",paul_g_cassell,"--Well, Justice Scalia, we're pure textualists on this. When you look at the text of the statute, Congress has answered that question. Congress could have written the statute different ways, but they said that she is entitled to recover the full amount of her loss--",1.0,1,,,6,CHALLENGING
2013_12-8561,j__elena_kagan,211,"Usually when we approve joint and several liability we do so against a background of a functioning system of contribution where one defendant pays the entire thing, but then can go after--",paul_g_cassell,"Certainly. Absolutely. No, we're not asking for double recovery. Amy simply wants to be made whole. She wants to recover her psychological counseling costs and her losses.",1.0,1,,,5,CHALLENGING
2013_12-8561,j__elena_kagan,213,"--other defendants and be pretty well assured that he gets their share. Now, here, there's nothing like that and the question -- I guess the question is you're asking us to impose that kind of system without the usual thing that goes along with it, which is a sharing mechanism.",paul_g_cassell,Right.,1.0,1,,,5,DEVILS_ADVOCATE
2013_12-9012,j__elena_kagan,133,"Ms. Harrington, your whole argument really rests on that statutory language.",sarah_e_harrington,"Right. But what we're talking about here is that -- is a situation in which some part of the property that was lost was returned to the victim. And the question is: Well, what was the property that was returned to the victim? We say it was part of the money that they lost. Mr. Robers says it was the house. But the victims didn't ever own the houses. They never intended to own the houses. They -- they had -- they had no interest in having the houses. And so when they got the houses back, no part of the property was returned to them. No part of the property was returned to--",1.0,0,,,5,CHALLENGING
2013_12-9012,j__elena_kagan,135,"And one of the questions that came up in the last half hour is, is that the right section of the statute. Now, in your view, which is that the only thing involved here is money, that's all that's involved here, why aren't we under A rather than B?",sarah_e_harrington,--Yes.,1.0,0,,,5,CLARIFYING
2013_12-9012,j__elena_kagan,137,"Right. But usually when you don't have money, I mean, say -- let's just say I'm a fraud victim, and I get an order of restitution for $100,000, and the fraudster doesn't have the $100,000. He only has $50,000. So the court says: Well, now you have to pay the $50,000 and we're going to put you on a schedule of payments, and you are going to pay the other 50 over the next year or 2 years, whatever.",sarah_e_harrington,"Because Mr. Robers doesn't have the money that he took from the victim, and so--",1.0,0,,,3,CLARIFYING
2013_12-9012,j__elena_kagan,139,Would you think that that's under B?,sarah_e_harrington,--Yes.,1.0,0,,,4,CLARIFYING
2013_12-9012,j__elena_kagan,141,"So you think that my hypothetical -- let me -- I'm just -- I'm sorry for -- is under B, not under A?",sarah_e_harrington,"So our view is that 3663A governs the calculation of the loss to the victims, and 3664 governs how the defendant pays back a restitution award. And so in your hypothetical, what would happen is that the court would order the defendant to return the part of the property he took that he still has, the $50,000, and then under 3664A, he would put him on a payment schedule to pay back the rest.",1.0,0,,,3,CLARIFYING
2013_12-9012,j__elena_kagan,143,"So any time I don't have enough money to make the victim whole, it's under B, not A?",sarah_e_harrington,"I do think it's under B, yes. I don't mean to--",1.0,0,,,5,HYPOTHETICAL
2013_12-9012,j__elena_kagan,145,"Well, I don't -- I guess -- gosh, I don't know. But I would have just thought that it was under A for pretty much the same reason that Justice Breyer said. It just doesn't make sense for it to be under B. I mean, essentially you are saying, you know, if -- if -- if return of the cash is impossible, pay the cash under B. That -- that just doesn't -- that's not a sensible statutory command.",sarah_e_harrington,--Yes. And you would get an offset for the amount of the money that you returned to the lender.,1.0,0,,,6,CHALLENGING
2013_12-9012,j__elena_kagan,163,"No, but you see if the -- it would make a difference as to whether A or B applies because your whole argument is premised on the language of B. So if we're not in B, if we're in A, your statutory argument goes away, and then we just try to figure out what offset rules make sense. I mean, there's got to be an offset in A, too, right? Suppose we were under A. It's got to be. You don't think that there is an offset under A?",sarah_e_harrington,"--What I'm saying is that the property that was lost is the property that was lost. If the property that was lost is a crate of tomatoes and you don't have it and you can't give it back, something else has to happen.",1.0,0,,,5,CHALLENGING
2013_12-9012,j__elena_kagan,165,"Yes, but suppose -- suppose another case. Just say the second half to Justice Breyer. Sorry.",sarah_e_harrington,"I don't see an offset under A. A just says return the property. If you have the property, return the property. If I could just give the second half of what I was going to say to Justice Breyer--",1.0,0,,,4,HYPOTHETICAL
2013_12-9012,j__elena_kagan,167,"Well, what do you think happens in an A case where let's -- let's -- in a mortgage case, so there's a home, but this -- this person also has cash and repays the full amount in cash. And now the bank has the full amount in cash, but also has this home. And then the bank sells the home. Is -- is the defendant entitled to an offset?",sarah_e_harrington,"--What I'm saying is if you -- if you have the bat, you give the bat back. If you -- if you took $100,000 and you don't have $100,000, you can't return the property. It doesn't matter that -- once under 3664, the district court structures the way you pay a restitution order, that ultimately you will be paying $100 a month for 182 years, which is what this guy is going to be doing, which is to say that money is never going to get back to the lenders.",1.0,0,,,3,HYPOTHETICAL
2013_12-9012,j__elena_kagan,169,"I know. But if it did arise, because I'm trying to figure out -- it seems to me that there has to be an implicit offset in A as well.",sarah_e_harrington,"The defendant is entitled. If the -- if the defendant pays back the full amount of the cash that it took and the lenders have taken title to the house, then the lenders have no loss because the full amount of the property has been returned to the defendant. Under our view -- and let me just say, this situation really never arises.",1.0,0,,,4,HYPOTHETICAL
2013_12-9012,j__elena_kagan,235,"Well, how does the defendant get the benefit of that? What would the defendants do to go get the excess?",sarah_e_harrington,"Absolutely. Under our view, the defendant gets the benefit of that, and the victim would not be overcompensated. Under his view, he wouldn't get any benefit of that and the victim would get double recovery.",1.0,0,,,5,CHALLENGING
2013_12-9012,j__elena_kagan,238,Over the -- the total amount lost?,sarah_e_harrington,"Well, again, usually the house has sold long before sentencing. And so if the value of the property has gone up between the time of foreclosure and the time of the subsequent sale, then the offset amount is, again, the amount that the bank gets when they sell the house. And so that's -- that's an amount larger than the value of the house at the foreclosure and the defendant gets a larger offset.",1.0,0,,,4,CLARIFYING
2013_12-9012,j__elena_kagan,258,"But if I could just be clear about what you're saying, you're saying it's not the sale price when the sale is for a nominal amount; is that right?",sarah_e_harrington,"--So if there really -- if there really is evidence that the bank is sort of really rolling the dice, then that might be a harder question. Generally, what the bank wants is to turn the house into money because the bank is not in the business of owning houses. It's in the business of having money. And again, the banks don't have in their mind that they're going to get a restitution payment when they take the houses. What they have in mind is that they're going to take a loss. If they've had to foreclose on a house, it's a bad mortgage, generally they are going to get back less for the house than what they got for the mortgage, and if that happens they consider it a loss and I think any business person would consider that a loss. And it's perfectly foreseeable that it's going to take the bank a certain amount of time to turn the house into cash. But when that's happened before sentencing, it's really an easy case to apply Section 3663A because you absolutely know for sure how much of the lost property has been returned to the victim and it's the amount of the money they got for the sale or for the property.",1.0,0,,,3,CLARIFYING
2013_12-9012,j__elena_kagan,260,And it's not the sale price if the lender has done something commercially unreasonable?,sarah_e_harrington,Yes.,1.0,0,,,4,CLARIFYING
2013_12-9012,j__elena_kagan,262,Is that right?,sarah_e_harrington,Yes.,1.0,0,,,4,CLARIFYING
2013_12-9012,j__elena_kagan,264,"And so if that's right and both of those things sound right, but why doesn't that kind of explode your statutory argument, because then it's not any part of the property that's returned.",sarah_e_harrington,Yes.,1.0,0,,,6,CHALLENGING
