case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2014_13-352,j__elena_kagan,168,Is that your one case or do you have others?,<INAUDIBLE>,"No, there is, Justice Kagan.
The application is at page 70.
It is only for the word “ Sealtite ”.
It is not to a specific class of purchasers, such as the sophisticated group of consumers that the district court found so crucial in finding no infringement.",,1
2014_13-352,j__elena_kagan,184,"Well, Mr. Katyal, I'm just looking here at the TTAB's analysis and it seems to me it's loaded with stuff about use.
It says,
""B&B's sophisticated fasteners are primarily used in sealing applications while Hargis's products are the next step up from a nail and are not made for sealing. """,<INAUDIBLE>,"Because, Justice Sotomayor, the registration decision at the end only decides a very limited thing.
It doesn't decide the right to use the good.
That's something only infringement does.
That's why -- that's kind of -- it's kind of the main banana is infringement.
Congress has known that.
That's the way it's been for hundreds of years.
There isn't going to be any sidestepping of an infringement inquiry in an appropriate case.
It's going to happen.
The question then is: Do you want a litigant like Hargis to be stuck with a limited record with limited evidence on a limited question, particularly when, as I was saying to Justice Scalia, the registration question that's being determined either in the district court or in the TTAB is generally a broader one.
It's about the paper mark.
And there's easier to find likelihood of confusion based on that paper mark than you can in actuality.
And so someone like Hargis in which you've had a jury trial finding, look, no infringement, indeed they had to -- the evidence was so weak on likely to confusion that they had to manufacture some of it, those types of rulings will never be able to happen because of an administrative process, a stripped down process that didn't ask the right question at the end of the day, which is, is the use of the product, looking at the stylization, looking at the way it's done in practice, looking at the customer sophistication and the like, is that use actually causing confusion?
This case is a perfect illustration of why you wouldn't want to have a preclusion rule in practice because there's no infringement at bottom line here when the product's actual use is being decided.
The only way you can find a likelihood of confusion is by looking to something more abstract, the resemblance and the similarity of the goods alone, only the goods, not the way in which the goods are actually being manufactured and being sold.",,1
2014_13-352,j__elena_kagan,186,"Again, it says,
""The products of the parties move in different channels of trade. ""
It says,
""It's the use of substantially identical marks on closely-related products. """,<INAUDIBLE>,"Justice Kagan, there's no doubt that they recite that as part of the facts, but at page 70, they say the determinative factor here is the similarity of the goods and not the similarity of the goods in the actual marketplace because as the district court found, these goods actually don't compete in the marketplace whatsoever.
Sure, some evidence is going to come in at the front end.
Our point, Justice Kagan, is at the back end, the process that is the question the TTAB is deciding ultimately is about confusing resemblance and that is a lot easier--",,1
2014_13-352,j__elena_kagan,196,Mr. Katyal suggested that -- he read from two cases which suggest some kind of different standard.,william_m_jay,"--But the reason why -- what Hargis could put in, what it needed to put in, this just goes to the essential difference.
And this is what Justice Kagan brought out in her colloquy with my friend.
That there is a restriction in these registrations.
One is restricted to aerospace fasteners.
One is restricted to building fasteners.
And the differences between those marks, that's what the board took evidence on and considered.
It didn't just make up what the nature of the fastener market was.
It took evidence on it and that's why at 61A and 64A of the Petition Appendix it explains it understands that the fastener market is not monolithic.
It explains that there is not direct competition, but it understands that there is likely confusion because if you are looking for a fastener and you think that, oh, I'll buy a Sealtite fastener, it must be made by the aerospace people, that's what -- that's what they were getting at, and that's evidence that the board could come in.
My friend said repeatedly that the evidence was different between the proceedings.
Respectfully, that doesn't matter.
Page 52 of our blue brief, Section 27 of the Restatement of Judgments: New evidence is not what matters.
The question is were they asking the same question.
And the Trademark Board could and did take evidence about the question whether aerospace fasteners are so different from construction fasteners that, despite the phonetic identity of the marks, we should let Hargis use its mark on these different goods.
And the board said: We've looked at the differences, but we find that they are intrinsically related because they're both fasteners even if different.
Maybe that was right and maybe that was wrong.
We, of course, think it was right.
But if Hargis thought it was wrong its remedy was to appeal, not to relitigate.",0,1
2014_14-103,j__elena_kagan,141,"Mr. Oldham, you -- you agree, don't you, that in this system, the court can do enhancements? Yes.",jeffrey_oldham,"That's correct.
I mean, Congress, you know, wanted parity in Section -- in -- in Section 330(a)
And so, generally speaking, what -- what Congress effected in 1978 was to make clear that bankruptcy lawyers can get the same market rates that they would get outside of bankruptcy.",1,1
2014_14-103,j__elena_kagan,143,"Yeah.
So some of the things that we've said are permissible for enhancements are exceptional delays in payment, extraordinary outlays of expenses, and unusually protracted litigation -- okay? -- that those count as enhancements.
We said that in Perdue v. Kenny A.
Why isn't this just like that?",jeffrey_oldham,"Yeah, that's correct.
Well, that -- that's not been -- certainly disputed in this case.
Yes, that's --",1,1
2014_14-103,j__elena_kagan,145,"No, no, no.
But I'm proceeding on the assumption of -- on the SG's assumption that what we're trying to do is to get a reasonable rate for the services that clearly have been authorized.
And the question is: What's a reasonable rate? And it seems to me that what this statute does is to say ""reasonable"" can include, like, lots of things.
It's highly discretionary.
Right? And then on top of that, you know, it -- included in ""what is reasonable"" is this idea of sometimes you can do performance enhancements, but we haven't said performance enhancements are just for super-duper work.
We've actually said performance enhancements are for things like unusually protracted litigation and lots of expenses and exceptional delays, sort of like this. You know, this is just an expense of your work, is having to go after the fees.
So why doesn't that get into the mix, too?",jeffrey_oldham,"Well, there's -- I guess there's two responses to that.
One is that when you're looking at enhancements and the -- the question when that was litigated below is not whether enhancements could be authorized, but instead, what the proper test was for enhancements in the bankruptcy context. Here, the whole question is under Section 330(a)(1), has Congress even authorized a district court --",1,1
2014_14-103,j__elena_kagan,147,"No, it does, because the text just says ""reasonable."" And then the question is what's reasonable? And ""reasonable"" can include, you know, you're getting the same hourly rate as some other lawyer, but ""reasonable"" is, also, you had to do this over a very extended period of time and ""reasonable"" is, also, boy, you had to spend a lot of money in order to get them to pay you anything at all.
All of those things count as what's part of ""reasonable.""",jeffrey_oldham,"Well, I would agree with your characterization of the government's position that it is effectively authorizing a broad scope for -- for bankruptcy courts to just give enhancements.
That is effectively what they're arguing for. And if I could respond to the government's position, because I think there's at least three things wrong with it.
First is textually, the text simply will not permit their position.",1,1
2014_14-103,j__elena_kagan,149,"Yeah, it's reasonable for all the other work you're doing.
But then everything else goes into this question of reasonable, right? Is -- you know, I'll give you a hypothetical. Suppose I hire somebody to shovel my driveway, and I say, I'm going to give you reasonable compensation.
And everybody knows that it's $10 an hour to hire my driveway, right? That's the going rate. But then I say, oh, did I not tell you -- did I not tell you I'm going to make you go down -- come down to the court so that I can pay you the $10? And that costs another $5.
All right? Now, it strikes me that if somebody said, what's reasonable compensation now, it would be $15.
It wouldn't be $10.
And it's the exact same thing here. It's like by the time you go through all this stuff that you have to go through to get paid, you should get paid more.",jeffrey_oldham,"Well -- and if I could make one more point on the text.
Section 330(a)(1), if it just said ""reasonable,"" that might be the right answer; but it says ""reasonable compensation for services rendered."" The government agrees with us that fee litigation work is not a service rendered.
So when Congress says --",1,1
2014_14-103,j__elena_kagan,151,"But it doesn't say you can't get paid for it.
There's no exclusion.
All, you know -- you know, I think you and the SG agree, it's -- we're not counting this as the service.
What we're saying is you have to be reasonably paid for the obvious services that you have performed, shoveling my driveway. And in my -- in my hypothetical, that means you also have to be paid for the cab fare.
And similarly, here, it means you also have to be paid for the cost of, like, making them sign a check to you.",jeffrey_oldham,"Well -- and to respond to that hypothetical, I think the difference is under -- in your hypothetical, to apply to 330(a)(1), would be Congress came in and said, you're going to get -- or you -- you told your -- you know, whoever is helping you, I will not pay you for bringing it to the courthouse.
That is not something I pay for, but then turning around and nonetheless saying but you can get paid for it anyway. That's effectively --",1,1
2014_14-103,j__elena_kagan,153,"Well, it doesn't have to go be- -- I mean, I just don't understand what that means. It's this -- it's the clear service rendered, it's shoveling my driveway, it's doing the work for the estate.
What counts as reasonable? What counts as reasonable is not just the hourly rate, but all the things I've put you through to get the hourly rate.",jeffrey_oldham,"Well -- and, again, textually -- I won't belabor -- but textually, I think it disassociates reasonable compensation for services rendered.
I don't think textually that that works under a fair reading of the statute.
But just to go beyond the text, the argument --",1,1
2014_14-103,j__elena_kagan,155,"But here's the problem, I think, with that response.
It's a reasonable response, but we're already out of the American rule here.
I mean, the bankruptcy system puts you in a different universe than a statutory universe, and the question is what do those words of the statute say? It's not what would exist if the statute didn't exist.",jeffrey_oldham,"And let me give you two other responses to that.
One is that that argument is really just a straight shot at the American Rule, because it's true whenever there's a damages award, that if a damages award is given for, say, $1,000,000 and you have to spend a $100,000 going to defend that, every damages award will be diluted by that $100,000. But this Court has said --",1,1
2014_14-103,j__elena_kagan,157,"Well, the American rule can't trump the statute.
The statute has to trump the American rule.
And if the statute says reasonable compensation for services rendered -- the obvious services rendered, and -- and the only thing that counts as reasonable is taking into account things like how protracted the litigation is and how much risk you've had and the exceptional delay, and the fact that you've had to contest a lot, a lot, a lot of meritless objections, all of those things make for something -- go into the question of what's reasonable.
They don't have to.
I mean, in 90 percent of the cases, it might be that it's like, no, that's just a normal part of the process.
But in that other 10 percent, where it's not a normal part of the process and you wouldn't be reasonably paid unless they were included, it seems to me the word reasonable demands that they be included.",jeffrey_oldham,"Well, the American rule applies to litigation, and so obviously, in bankruptcy, you have some litigation, you have some non-litigation.
But when you have a fee litigation matter arise, the American rule certainly applies, and Section 330, doesn't -- because it exists, doesn't mean the American rule, you know, is tossed out the window.
The American rule still controls and you have to look at what Congress actually authorized. And so I think, for example, the Court's decision in Cooter and Gell --",1,1
2014_13-1175,j__elena_kagan,26,"But, Mr. Rosenkranz, why isn't this just like Barlow's really? That it's not necessary on the following rationale: Number one, most people will consent so that you go -- the police go into a hotel and say we'd like to see your registry, most people are going to consent.
If somebody says no, and there's a real basis for believing that the evidence is going to be altered or destroyed, you can seize it pending judicial review, or you can get an administrative warrant ex parte and conduct a surprise examination if you want to. So we talked about all of those things in Barlow's, about how -- why that suggested that these warrantless searches were not necessary.
What makes this different?",e_joshua_rosenkranz,"Well, Your Honor, that's not the test.
But Dewey refers to the fact that it's not as effective, and it simply doesn't work, Your Honor.
Let me give you an example. If all the police are doing is looking for who's in what room and what keys are missing, they don't actually know what to look for until long after the fact.
They may be looking for the wrong thing.
And there are many motels where they can't -- where they can't do it, for example, look at the keys because they're not available and easy to see.
And so it's having the information right in front of them, and then comparing it to things that they might be able to observe.",0,0
2014_13-1175,j__elena_kagan,28,What's --,e_joshua_rosenkranz,"Your Honor, what makes this different is the distinction between Barlow's on the one hand and Burger, Dewey, Biswell, Colonnade, on the other hand, and that is the movability of information.
That is the transience and -- of the information that you use to verify. In Barlow's, if there is an unsafe condition, there is an unsafe condition, and it's hard to see.
The -- this Court said it also in See and distinguished -- and Biswell distinguished See on that ground.
If you -- if you -- if it's the sort of condition that doesn't change over time, you can get a warrant, and it doesn't affect your --",0,0
2014_13-1175,j__elena_kagan,30,"What's going to -- what's going to change here? The registry is the registry, and as I said, if in an unusual case you have the feeling that the hotel is complicit, you can make sure to freeze the registry.
But that's going to be an unusual case, and mostly, the registry is going to be there. And, you know, as I said mostly people are going to consent.
To the extent not you can go get a warrant.",e_joshua_rosenkranz,"Your Honor, what makes this different is the distinction between Barlow's on the one hand and Burger, Dewey, Biswell, Colonnade, on the other hand, and that is the movability of information.
That is the transience and -- of the information that you use to verify. In Barlow's, if there is an unsafe condition, there is an unsafe condition, and it's hard to see.
The -- this Court said it also in See and distinguished -- and Biswell distinguished See on that ground.
If you -- if you -- if it's the sort of condition that doesn't change over time, you can get a warrant, and it doesn't affect your --",0,0
2014_13-1175,j__elena_kagan,32,"A month later doesn't -- you know, it -- it's an hour later.",e_joshua_rosenkranz,"Well, Your Honor, what will -- what would change is, is the information on the basis of which you draw that comparison.
If you only compare the register -- if you get the register a month later, you can't compare it to facts on the ground to -- to the cause --",0,0
2014_13-1175,j__elena_kagan,58,But --,e_joshua_rosenkranz,"Even though I have entered a business that for 115 years has revealed these registers and for 100 of those years, actually revealed the registers to the guests.",0,0
2014_13-1175,j__elena_kagan,60,"Suppose that there's a -- Mr. Rosenkranz, suppose that there's a statute that says that the taxing authority, the IRS or the equivalent on the State level, that the taxing authority can go into businesses at any time and check payroll records; and the reason is that they need to conduct these surprise, warrantless searches because there's a serious problem with businesses ginning up false payroll records.
Is that constitutional?",e_joshua_rosenkranz,"Even though I have entered a business that for 115 years has revealed these registers and for 100 of those years, actually revealed the registers to the guests.",0,0
2014_13-1175,j__elena_kagan,63,"No.
If the government says that they do -- the government says that if you wait till they submit everything at the end of the year, they'll falsify a lot of records, and we really need to see what's happening right now on the ground in realtime.",e_joshua_rosenkranz,"I would think not, Your Honor, at least not without more information.
And the difference is, there -- there isn't this long history of the government reviewing payroll records.
And secondly -- or at least it's a closer question.
And secondly, payroll records are not the sorts of things for which you need spot inspections.
If someone --",0,0
2014_13-1175,j__elena_kagan,65,"No, you do, because you don't want to give them the time to falsify things till the end of the year.
I mean, we -- we could have a thousand examples like this.",e_joshua_rosenkranz,"Well, Your Honor, either a payroll record is false or it's not.
You don't need realtime verification to figure out if it's false or not.",0,0
2014_13-1175,j__elena_kagan,113,"I guess I don't understand that, Mr. Dreeben.
You're saying that it makes a difference constitutionally whether you keep the registry at the front desk or in the back office?",michael_r_dreeben,"You do, Justice Kennedy. And the distinction which the Ninth Circuit, itself drew is that involved entry into the nonpublic areas of a business which exposes a much wider range of information to the inspection of the authorities. Marshall covered every industry in interstate commerce, and it allowed OSHA inspections without any limitation.
And in that circumstance --",2,0
2014_13-1175,j__elena_kagan,117,"Mr. Dreeben, I'm trying to figure out what do you think is relevant here; so let me give you a hypo, which is say that it's not a hotel, but it's a hunting lodge.
And there are recordkeeping requirements about how much people shoot and when they shoot them and what they shoot, and so forth and so on. And the fish and wildlife service or some State equivalent of that says, we do not -- we do not want to rely on people reporting this to us at periodic points, we just want to make spot inspections, surprise inspections, all the time.
Would that be all right?",michael_r_dreeben,"The Ninth Circuit treated it as a lesser degree of intrusion than an inspection of all of the private areas of the business; and that's why it applied the subpoena line of cases.
But once you apply the subpoena line of cases, you realize that the statute itself serves the purposes that that line of cases is designed to serve. And the only remaining claim that's really -- well, the judicial review will be very difficult to accomplish in this case, because the whole purpose of this administrative scheme is, we're not -- you know, we regulate prostitutes, we regulate narcotics activity through the criminal law.
The place where they are frequently conducting it are low-budget motels that have a strong incentive to take cash and not fill out a registry and allow this kind of criminal activity to flourish. So the regulatory purpose of 41.49 is to target not the criminals, but the place where they conduct their activity.
And doing it in a classic administrative way.
This is lawful activity; you can rent a room.
You just have to not rent it to people for cash, for short terms, for no reservations, when they don't have an identification to show who they are, and you need to keep a record of what you're doing.",2,0
2014_13-1175,j__elena_kagan,120,"It's a private hunting lodge, this was a private hotel.",michael_r_dreeben,"It seems like a much more difficult case to me, Justice Kagan, in part because --",2,0
2014_13-1175,j__elena_kagan,124,"Wait, that's how you're going to distinguish it, Just because it's more important? Because the fish and wildlife people think that it's really, awfully very important to make sure that all these rules are -- are complied with.",michael_r_dreeben,"But I think that interest that is being served there is far weaker than the interest that is being served here, which is a genuine problem reflected in the fact that there are a hundred statutes like this across the country in different sounds --",2,0
2014_13-1175,j__elena_kagan,183,And the --,thomas_c_goldstein,"Yes, but that's -- our critical point is that this guarantees him the right to say that to a judge.",1,0
2014_13-1175,j__elena_kagan,214,"Mr. Goldstein, I thought --",thomas_c_goldstein,"Well, Justice Scalia, that's absolutely right.
The other side makes a good point, and that is, these are business records that will receive reduced Fourth Amendment protection.
We understand that.
So did the unanimous court in Lone Steer.
What it said is, that's the reason we don't have a probable cause requirement here.
That's why we require the minimum amount of judicial process, which is the prospect that if the owner has a good objection, they can go to a judge.
That's why we don't have the Fourth Amendment's full protections.
But remember --",1,0
2014_13-1175,j__elena_kagan,257,"And, Mr. Goldstein, I had thought that an equally important purpose behind these laws is to -- as you said earlier, prevent harassment.",thomas_c_goldstein,"The argument is -- their defense of the statute is not that the -- the records are used to detect crime; it's they're used to deter crime.
They don't look at the records to find criminals.
All they do is look at the records to make sure we're keeping records. My point is that one day a police officer under this -- and it can happen regularly, is that an officer, a beat officer will come in and say, I'm not concerned about whether you filled out the form; I think there might be a prostitute in room 3, and use it for criminal --",1,0
2014_13-1175,j__elena_kagan,259,"Prevent, I don't like this hotel owner, I want to drive this hotel out of business, I'm going to be showing up in his lobby every day. But that's part of what's going on here, isn't that right?",thomas_c_goldstein,Yes.,1,0
2014_13-1175,j__elena_kagan,301,"But I think the question that Justice Scalia is asking is, is there a reason to think that hotels are a more heavily regulated industry than all the other industries that we can think of?",thomas_c_goldstein,"The short answer -- the first question you asked is, how many times have you been asked that question.
The answer is none.
The second answer to your question is that, but in the relevant sense, which is to say how much of this property is protected and private, is that overwhelmingly hotels have constitutional protections. Remember, 95 percent of this hotel is going to be the guests' rooms, and unlike in cases like Berger -- remember they go out and search the open junkyard, unlike cases like Colonnade and Biswell where you inspect the open stores or even go behind the scenes. Here the police can't do it.
The Fourth Amendment, everybody agrees, protects privacy at the hotel.
And so there is a much greater expectation of privacy on our part.",1,0
2014_13-1175,j__elena_kagan,341,"Well, but then it's not a search at all.
And, once again, it's not this statute that's doing the work.",e_joshua_rosenkranz,"And for that reason, they would have no expectation of privacy and the Fourth Amendment calculus would be totally different.
But let me -- let me --",0,0
2014_13-1175,j__elena_kagan,343,"You're saying that they have no expectation of privacy.
We wouldn't -- we wouldn't say it's a search at all, and the police can take it away.
It doesn't depend on this statute.",e_joshua_rosenkranz,"Well, no, your Honor.
If they snatch it away, it certainly is this ordinance that is doing the work.",0,0
2014_13-1333,j__elena_kagan,71,"Mr. Lindstrom, I -- I understand that argument, and it seems to me a very natural reading of the statute.
But the -- I'm troubled by the scenario where it's dismissed and then it's reversed, not for these practical reasons people that have been talking about.
But it seems to me that if you were really reading the statute that way, that that would count as a strike, too, and that that strike would not go away even when it was reversed. And so I'm wondering whether the statute is actually a little bit more ambiguous than -- than you are suggesting, because at the very least, I mean, everybody agrees that you have to make an exception for that case, and it seems to me that on your reading of the statute, that case would be included.
A strike would be a strike even if it's reversed.",aaron_d_lindstrom,"Mr. Chief Justice, and may it please the Court: The plain language of Section 1915(g) identifies when a strike occurs.
It occurs when an action or appeal was dismissed.
The phrase ""action was dismissed"" has an everyday meaning and the ordinary meaning of ""action was dismissed"" does not.
Action was dismissed and affirmed.",1,0
2014_13-1333,j__elena_kagan,73,"Yes, but that's something -- you're now appealing to some default principle that exists outside of the statutory text.
I can't find any basis in the statutory text for that result. I mean, it's -- there have been three or more prior occasions in which either an action or an appeal has been dismissed.
Now, one of those dismissals was later reversed, but it was dismissed.
And so on your reading, we -- we really, you know, it's -- it's -- your reading is kind of -- this is the natural reading, but we're not going to -- we're not going to apply the natural reading in a case where it obviously doesn't fit.",aaron_d_lindstrom,"No, Justice Kagan, we think the ordinary rules that apply to judgments apply.
When Congress passed this statute, they weren't trying to change the ordinary rules of how judgments are applied. The ordinary rules in district court judgments matter until they're reversed.
That's the ordinary rule in the res judicata context and in every other context.",1,0
2014_13-1333,j__elena_kagan,97,"You know, and this is what I'm not quite sure about in your answer to my question, Mr. Lindstrom, is, if I understand you right, and tell me if I don't, you're basically saying that we look to these background principles and we decide that a strike doesn't happen if something is reversed on appeal, so a strike is kind of dependent on what happens on appeal. But when you say that, aren't you kind of giving up your best argument? I mean, aren't you then admitting that the notion of a strike encompasses what happens on appeal and encompasses finality on appeal?",aaron_d_lindstrom,"States do have similar rules.
And Mr. Coleman has not run to file, as far as we can tell and as far as he has reported in the complaints that he filed, which are all in the joint appendix.
He hasn't filed anything in State court.
So this would not have precluded him from filing all four of his lawsuits in the superior case.",1,0
2014_13-1333,j__elena_kagan,143,"And just to be clear, Mr. Kedem, if we say, you know, we're not buying this prior occasion thing, does your -- does the rest of your position stay your position?",allon_kedem,"Your Honor, I think if you are a prisoner who's three strikes barred and you still want to file a fourth suit, there might be some consequence; namely, that you might be on the hook if that third strike is ultimately affirmed, as most third strikes are. I'd like to address also the point that Petitioner makes that his position is much more easily administered.
Because I actually think the inquiry is basically the same on either approach.
It's true that if you only know that the prisoner is three strikes barred, then you can rely on that under Petitioner's approach. But that's not normally what happens.
What normally happens is what happened in this very case. Namely, the trial court lists the prior dismissals, plus what it knows about what happened to those dismissals on appeal, and it makes an IFP determination. And under either approach, the inquiry is as follows: For any appellate dismissal or a trial court dismissal that was affirmed on appeal, you can always rely on that going forward.
And for any trial court dismissal where you don't know what happened on appeal, you simply have to check the appellate docket, something that, as Petitioner points out, courts are already very familiar with.
So under either approach, essentially the inquiry is entirely the same. And finally, Your Honor, if you are simply not convinced by the textual arguments and you just want to know what makes practical sense, you should go with the approach that works in the vast majority of cases. And in the vast majority of cases, what happens is what happened in this very case.
You have a third strike that was ultimately affirmed on appeal. Under Petitioner's approach, notwithstanding that affirmance, even though the Sixth Circuit said that strike was properly administered, he would nevertheless be permitted to proceed IFP in those four additional suits that he filed.
Under our approach, he would not, because the third -- he would not because he was three strikes barred.
But if the third strike had been reversed rather than affirmed, he could have gone back to the trial court and asked for relief under Rule 60(b)(5).",2,0
2014_13-485,j__elena_kagan,55,"You only have to look at the tax scheme as a whole including the tax on nonresidents?
I mean--",eric_j_feigin,"Thank you, Mr. Chief Justice, and may it please the Court: I'd like to begin, if I could, by the interaction of taxes imposed on the jurisdictional rationale of residency, and taxes imposed on nonresidents by virtue of their doing business in the state.
I don't think there's any constitutional rule that says a state can only impose one tax or the other.
And to the extent the internal consistency test might suggest that the special nonresident tax that Maryland imposes, which is a special tax imposed only on nonresidents, may be taking too great a portion of nonresidents' income, I think it's kind of backwards for respondents to be able to raise that challenge because they are residents.
They pay only the residential income taxes and, in fact, benefit from any overtaxing of nonresidents.
The other thing I would--",2,1
2014_13-485,j__elena_kagan,79,"--Mr. Feigin, if we were to rule against Maryland, how many States are in the same position as Maryland, either because they do a county tax themselves or because they allow local jurisdictions to impose their own taxes?",eric_j_feigin,"--Well, Maryland has upheld the special nonresident tax, not on the ground that it's not discriminatory.
The Maryland courts recognize the special nonresident tax as discriminatory, which the county income tax clearly is not, and they've upheld it under this Court's compensatory tax doctrine.
Whether the Maryland courts were right on that or whether they wrong on that, I don't think it should affect the validity of the county income tax, which is the question presented in this case.
But the reason I think that nonresident taxes can peacefully coexist with resident taxes is that although they are both income taxes, they are on distinct jurisdictional rationales, and when two taxes are imposed on the same value based on distinct jurisdictional rationales, it's not impermissible double taxation under the Commerce Clause, and let me give an example.
If an operation manufactures all of its widgets in State A and sells them all in State B, it's clear under this Court's decisions in McGoldrick v. Berwind-White Coal Mining Company and Armco v. Hardesty that State A can impose a manufacturing tax that is measured by the value of the revenue of the sales even though the sales occur in State B.
And State B can impose a gross receipts tax on the sales that occur in State B which is paid by the seller, the mining company or the widget manufacturer in my example, which is also taxed on that same value, the taxes that occur in State B.
The reason that's permissible is because they're distinct jurisdictional rationales, which is what we have here.
One is a tax based on the residency and the other is tax based on doing business in the State.
Previous apportionment cases this Court has considered have all involved the second rationale, doing business in the State.
And in that circumstance, it makes sense to try to divide up the pie because you don't want California asserting, well, we're responsible for 90 percent of your income, and Oregon says, we're also responsible for 90 percent of your income.
But there's no real way to compare apples and oranges and to say that a residency-based tax is better or worse than a tax based on doing business there.
And so you don't have the same conflict between the taxes and have to divide up the pie in the same way that this Court's previous cases have suggested.",2,1
2014_13-485,j__elena_kagan,112,"Well, don't some States allow localities to impose taxes that do not give a credit?
So, for example, the New York City income tax would be the classic example of that.",dominic_f_perella,"Wisconsin has a limitation on its credit as one of the topside briefs points out.
The limitation has to do with whether they credit taxes paid to localities in other States, but Maryland is the only State that limits its credit in this way.",1,1
2014_13-485,j__elena_kagan,124,"Mr. Perella, you're not saying that we have to or that we should establish a priority rule as to different taxing schemes, do -- are you?
You're not saying it has to be source-based over residence-based, or -- or vice versa?",dominic_f_perella,"I think the key point here is that if you conceive of this all as a State tax, which is how, again, how the Maryland law stands and how the case comes to the Court, what Maryland has done here is say we're going to arbitrarily cut our credit essentially in half.
We're going to give you half the credit.
Now, some of the topside briefs, the IMLA brief, for example, make an issue of that.
They say, hey, this is just a rational compromise; we're going part way.
But the rule Maryland suggests is not a compromise.
The rule they suggest is you can impose complete double taxation.
And it's a rule--",1,1
2014_13-485,j__elena_kagan,126,So you are saying that that's the priority rule.,dominic_f_perella,"--I think that the holdings of this Court in Standard Oil, Mobil Oil, Central Railroad, are that in a situation where one State is taxing on the basis of residency and the other on the basis of source, it is the State of residency that yields.",1,1
2014_13-485,j__elena_kagan,128,"Well, let me ask you: I mean, suppose we were to say what Maryland is doing is not okay, but then States could choose.
Some would do a source-based tax, some would do a residency-based tax.
And if you had a situation like that, it seems it could lead to double taxation in exactly this kind of way.
If you were living in the wrong State and all of a sudden the combination of one State having a pure source-based and one State having a pure residency-based tax was going to lead to double taxation.
Why is that any different?",dominic_f_perella,"Well, I'm saying that in the case where there is the risk of overlap, yes.
Now, the other side has construed our brief saying that we're requiring apportionment, right?
The whole point of their reply brief is how can it be that the due process cases say you tax everything wherever earned, and the Commerce Clause requires you to tax nothing outside the State.
I want to just be clear that that's not the rule we're suggesting.",1,1
2014_13-485,j__elena_kagan,146,"Mr. Perella, we said in this American Trucking case, we said we were going to allow States to impose a neutral, local tax even though it violated internal consistency.
Why shouldn't we see this as pretty equivalent to American Trucking?
In other words, a State saying, we're going to impose a small tax to ensure that you are paying for some of the very basic services that we provide.",dominic_f_perella,"--Well, you know, I think that that rationale maybe proves a little bit too much.
Because, of course, corporations do receive an awful lot of benefits from their domiciliary States, and especially the States where they have their principal place of business.
And I would argue, although there's no, you know, empirical evidence in the record, that they probably use more in the way of services -- fire, water, structure, legal, you know, legal mechanisms, et cetera -- and yet this Court has said, you absolutely cannot double tax and it's forbidden.
And, you know, again, Maryland is -- the only distinguishing factor they have for those cases -- and actually this is an important point I would like to address -- the only point either Maryland or the United States has used to distinguish J.D. Adams and the like is the idea that the tax in those cases was on gross receipts.
That argument has been long since foreclosed.
This Court held in Moorman, both the majority and the concurring opinion, that there is no analytical difference between net and gross income in this area.
And furthermore, in Westinghouse v. Tully, the Court said, look, there's no difference for our analysis between the tax and -- a burdensome tax imposed on interstate transactions and a burdensome tax -- excuse me -- a burdensome tax imposed on interstate income.
They said it cannot be, quote/unquote, that you can impose that unlawful burden by doing it in the aggregate.
And so I think the idea that that distinguishes our cases is not available to them.",1,1
2014_13-485,j__elena_kagan,148,"I'm sure that if you aggregate the American Trucking tax, it was a lot of money, too.",dominic_f_perella,"Well, I guess several responses, Justice Kagan.
First of all, there's nothing small about this tax.
Maryland is imposing, by their own lights, $50 million in double taxation on its local businesses annually when they operate across State lines.",1,1
2014_13-485,j__elena_kagan,162,"But why doesn't Justice Sotomayor's hypothetical, isn't it exactly the same as the American Trucking hypothetical?
You just distinguished the flat tax versus the percentage income tax.
I thought that that was your principal distinction of American Trucking.",dominic_f_perella,"Justice Sotomayor, I think the result would be the same because -- and as I stand here, I'm thinking about this -- I believe it would be the same because the question would be, as the Chief Justice points out, is the tax internally consistent.
And, you know, that sounds obscure but all it's really saying is, is that tax creating a risk of pervasive double taxation for anyone who does interstate commerce.",1,1
2014_13-485,j__elena_kagan,164,"I thought that that was what Justice Sotomayor was positing, a flat fee for use of the State schools and everything else that comes along with being a State resident.",dominic_f_perella,"I think -- I think that the thing about American Trucking that made it unique, Justice Kagan, and I confess I don't completely understand the rationale of American Trucking, but I think the thing that makes it unique is it's a flat fee for use of the State services.
That's what Justice Breyer said to the Court in that case.",1,1
