case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2021_20-1009,j__elena_kagan,34,But --,Brunn W. Roysden III,"Congress's purpose in AEDPA and in the bar and evidentiary hearings in particular specifically imagined the -- the worst-case scenario, which is a prisoner is actually innocent. And that's (e)(2)(B). But that wasn't enough to permit a hearing. It said you still have to meet A. And A says either it has to be a new rule of constitutional law or that the evidence could not have been developed even with diligence. So I think the -- the fundamental question is, what was Congress's intent? And --",0,0
2021_20-1009,j__elena_kagan,36,"-- why is it -- I -- I mean, (e)(2) has a fault standard in it. It says if the applicant has failed to develop the factual basis of a claim. And I thought, in these various cases, you know, it's the usual rule that the attorney's fault gets attributed to the client, but that's not always the rule. And what Martinez essentially is saying is it's not the rule when that happens. It's not the rule when the state has directed a person into a post-conviction proceeding that, at that point, we're going to ascribe the -- the failure to the state in the same way that we do when there's a constitutional claim of ineffective assistance. We say it's -- it's not your fault. We're going to ascribe the error to the state. So why isn't Martinez just essentially piggybacking on the -- the Coleman rationale that this is not your error, and so (e)(2) doesn't apply?",Brunn W. Roysden III,"-- here, Congress spoke clearly, I think, in (e)(2)(B) that innocence isn't enough here.",0,0
2021_20-1009,j__elena_kagan,48,"Well, except that I think that Martinez pretty explicitly rejected that. And I'm just going to quote from a bunch of different places.",Brunn W. Roysden III,"-- is even in Coleman the attorney, I think he filed his notice of appeal of the post-conviction, like, 33 days late. So, I mean, how could the prisoner, if you just think of it from a -- how is he at fault for that? Or in, you know, Keeney, the -- the post-conviction counsel failed to bring in evidence that the interpreter, you know, didn't properly interpret what nolo contendere meant. In all those cases, it's hard to think of the -- the prisoner as being at fault in the sense that we say what he did was wrong. But the point is, under agency principles, the counsel is the agent and, therefore, the negligence of the agent is imputed to the prisoner. And that's what this Court --",0,0
2021_20-1009,j__elena_kagan,50,"But the Court says it was the state's deliberate choice to move trial ineffectiveness claims outside the direct appeal process, and it was that choice that significantly diminished the prisoner's ability to assert trial ineffectiveness claims. And so too the Court says it was the state's procedural framework that made ineffectiveness qualify as cause for a procedural default. I mean, that -- all that language is clearly sort of saying that the blame here for post-conviction ineffectiveness is ascribed to the state. Now, you know, I mean, this is an ascription and we can argue whether it really is the state's fault or, you know, we can argue in all these contexts about, like, really? But -- but -- but -- but, essentially, this is the theory of Martinez, that the state has set up a system in which it's proper to ascribe the fault to the state, not to the defendant.",Brunn W. Roysden III,Okay.,0,0
2021_20-1009,j__elena_kagan,60,"But -- but just to go back to where the Chief Justice started, over and over in Martinez, when the Court is saying why this is important, the Court talks about the role of the attorney in developing evidence, I mean, you know, three, four, five times. Martinez was not under any, you know, misperception that this was not an evidentiary question essentially. And, you know, as -- as the Chief Justice said, this is why states do it this way, put it here, because everybody knows that in the vast majority of cases it's an evidentiary question, and Martinez talked about it in exactly those terms. This is what the counsel is supposed to be doing, is to develop evidence.",Brunn W. Roysden III,"I think what I deduce is that Martinez was addressing a very narrow question, which is after there has been a procedural default, can the ineffectiveness of post-conviction counsel set -- provide cause. In this one narrow circumstance, the answer is yes, and then you have to move on to the second step, which is prejudice. But it's a very -- it's a three-step, you know, is there a procedural default? Yes. Okay. Do we have cause and prejudice to excuse it? Martinez expressly said we are very narrowly saying as an equitable matter the ineffectiveness of post-conviction counsel can provide cause to excuse an existing procedural default.",0,0
2021_20-1009,j__elena_kagan,62,But -- but --,Brunn W. Roysden III,"That's correct, Your Honor. I mean, these are important questions, and they're often going to require the development of evidence. But -- but Congress has answered the question in (e)(2). And from Congress's point of view, even innocence is not enough because that only satisfies (B). You still have to meet (A). This is -- this is a situation unlike, for example, the one-year statute of limitations for a claim of actual innocence, where this Court, I think in McQuiggin, said that's gets around it. This is not a question that was not on Congress's mind. I mean, Congress was --",0,0
2021_20-1009,j__elena_kagan,64,"-- Congress has only answered the question if we decide that the fault standard is met, and that's the entire question here, is -- is the fault standard met? It wouldn't be met if this were a constitutional ineffectiveness claim, as Justice Alito pointed out. So -- so is it met here? And as I said, I -- I do think that Martinez, although it didn't say that there was a constitutional right, that the whole theory of Martinez is about, you know what, this is -- this is the state's responsibility to take ownership of this and to make sure it doesn't go south.",Brunn W. Roysden III,-- very specific.,0,0
2021_20-1143,j__elena_kagan,7,"And, Mr. Geyser, when -- when you say the well-pleaded complaint rule and that's the alternative, what does the well-pleaded complaint rule indicate in this case? I mean, you say the well-pleaded complaint rule tells you this is the enforcement of a state law contract claim, so we're in state court. But I might say, well, if we look to the well-pleaded complaint, the well-pleaded complaint says something about Section 9 and this arises under federal law.",Daniel L. Geyser,"Well, I think that the -- the Federal Arbitration Act is deemed slightly anomalous, but I think what's absolutely clear from the FAA is that the only basis for departing from the well-pleaded complaint rule is, in fact, in Section 4. If Congress wanted that rule to apply to every section of the Act, it could have put it in a free-standing provision that applied globally, just like it did with Section 6 in saying that applications or petitions under the Act are treated as motions, or as it did in the international arbitration context under Section 203. Nothing stopped Congress from saying, for every pleading under the Federal Arbitration Act, you should look through to the underlying hypothetical nonexistent dispute and decide whether that would give rise to federal jurisdiction. That's exactly opposite the way the courts have functioned in determining federal jurisdiction on the face of the pleading for over a century.",0,1
2021_20-1143,j__elena_kagan,9,"Well, I guess what I'm saying is that the attempt to enforce the contract is -- is -- is through Section 9. And so why doesn't Section 9 on the well-pleaded complaint rule put you in federal court?",Daniel L. Geyser,"Sure, Your Honor. Well, I -- I think that what's before the Court, and just to be very clear, is not the underlying dispute; it is clearly the attempt to enforce the arbitration contract. Now, when you're enforcing the arbitration contract, it's true you're looking to elements of federal law, but that's exactly what this Court has said now for approaching four decades. It's not --",0,1
2021_20-1143,j__elena_kagan,11,"Yeah, but -- so it's a little bit of an odd argument that you're making, right, because you're saying, well, it's got to be the well-pleaded complaint rule, but then you're also saying the well-pleaded complaint rule, by virtue of one of our holdings, actually does not function in the way the well-pleaded complaint rule normally does.",Daniel L. Geyser,"It -- it typically would, Your Honor, except for the fact that for nearly four decades this Court said it doesn't. This Court said that the Federal Arbitration Act is an anomaly and that it normally -- unlike the normal situation, where that would give arising-under jurisdiction, the Federal Arbitration Act departs from that tradition. And I think it does so --",0,1
2021_20-1143,j__elena_kagan,25,"So, on your theory, when would Section 9 and 10 give federal courts jurisdiction? Is it only in diversity cases?",Daniel L. Geyser,"-- because the -- the alternative is then jurisdiction -- we know from this Court's case law that jurisdiction has to independently arise from somewhere. That somewhere is Section 1331 and 1332 typically, unless it's an admiralty case, which are -- which are pretty easy under the Act. But, under 1331 and 1332, as Vaden also confirmed, the well-pleaded complaint rule applies. So, if you look to the face of the filing, it is not an attempt to adjudicate the underlying dispute. The only reason that you depart from that -- and this is why Vaden said the text of Section 4 drives our conclusion -- is because Section 4 itself instructs courts to depart from the well-pleaded complaint for purposes of compelling arbitration. It does not say that in Section 9. It doesn't say that in Section 10. Congress was well aware how to tell courts to retain jurisdiction on the back end if they want. That's, in fact, exactly what they did in Section 8. When they're dealing with maritime cases, they said you can exercise jurisdiction to compel arbitration and you can retain jurisdiction on the back end. That's a very odd command if Congress was assuming that the look-through approach simply applies across the board.",0,1
2021_20-1143,j__elena_kagan,27,"And isn't that a little bit backwards, that it ends up that you put the diversity cases in the federal court system and you take all the cases that involve federal questions and say, oh, the federal courts don't have anything to do with those cases?",Daniel L. Geyser,"It's predominantly in diversity cases. And I think, again, the --",0,1
2021_20-1143,j__elena_kagan,74,"I mean, Vaden obviously calls it a jurisdictional provision about 20 times without using the word ""Vaden."" I mean, I stopped counting when I got to 20.",Lisa S. Blatt,"Sure. I didn't make it up. This Court called it a venue provision in Cortez Byrd, but here's why we think it's a venue provision. We've got three very solid arguments. First, it reads like a venue provision. It's framed in classic venue terms saying where a petition may be filed. If you look at the title of that provision, it says Petition in a Court Having Jurisdiction. So it's not conferring jurisdiction, Justice Thomas. It's talking about jurisdiction that's already there. And, second -- and this is important historically -- there was -- this was an expansion, a liberal expansion of venue because, at the time, venue only was limited to places where the defendant resided. And in the arbitration context, Congress wanted it broader because you wouldn't know necessarily where the arbitration would begin. Now, in the later provisions, the rest of the venue provisions under the Act, it -- you wouldn't need that same broad conferring of venue because you -- you know where the arbitration occurs. And the third reason is just it looks awfully like structurally the ""save for"" venue provision under Section 204, which Congress labels a venue provision. And then, if we -- if we needed a fourth reason, Congress often refers to a jurisdictional test in -- in venue provisions. And we offer the example of the generic venue provision in 1391, which extends -- it kind of has this catch-all extending venue to where a court has personal jurisdiction. So it's not completely uncommon. And we also cite two habeas examples. But this Court did call it a venue provision in Cortez Byrd. It said it was a very permissible venue provision.",1,1
2021_20-1143,j__elena_kagan,76,"Yeah, but, I mean, that's even -- you know, maybe it's a venue provision. I mean, it's possible, I suppose. That seems to me to create a problem for you rather than to get rid of it. I mean, your problem is that you have no textual hook, no textual basis for a look-through rule outside of Section 4. I mean, you have to say that somehow there's a kind of implicit look-through provision in all the rest of the statute so that Section 4 can then become just a venue provision. But -- but -- but you need some kind of jurisdictional hook, don't you? I mean, Congress didn't just expect everybody to understand that this was look-through jurisdiction. Look-through jurisdiction is very odd. It's very unusual. You would think, if Congress wanted to impose a look-through jurisdictional provision throughout the statute, we would have a look-through jurisdictional provision throughout the statute.",Lisa S. Blatt,"Right. But the important thing is that the opinion twice says Section 4 is not creating jurisdiction, which --",1,1
2021_20-1143,j__elena_kagan,78,"But your -- your argument then is just by using the words ""motion"" and ""application"" Congress thought that by using the words ""motion"" and ""application"" it would be clear to everybody that jurisdiction was by the look-through method.",Lisa S. Blatt,"Sure. And that's why so much of our argument hinges on the fact that the statute is plastered with the words ""motion"" and ""application."" When you get a motion for divided argument, you don't go around applying the well-pleaded complaint rule to your motion by the SG's office. You know that there's an underlying jurisdictional basis in the controversy before you. This entire Act refers to the parties' controversy, and then it uses the word ""motion"" in provision after provision, ""application."" In Sections 9, 10, 12, and 13, it talks about a motion and application. It says -- Section 6 says --",1,1
2021_20-1143,j__elena_kagan,86,But I took that to not be your position.,Lisa S. Blatt,"Well, it's absolutely correct that Kokkonen -- and I hope I'm pronouncing that correctly -- says if parties settle and there's litigation over that settlement, but the court has already dismissed the case, collateral litigation over that settlement has to go to state court. And the reasoning behind that is because there's been a case-ending dismissal by the federal court, and at that point, the federal court loses jurisdiction. Here, the only -- there, the analogy would not be the arbitral award. It would be the court order under Section 9 and 10 and 13 confirming the case and dismissing it. So, if -- if that's the right analogy, we still have a live controversy at the time there's a motion to confirm the award. And they really don't want to bring that settlement analogy anyway because, in that sense, everything leading up and to the award would be part and parcel of a live federal controversy. But, in terms of your first question about are we federalizing cases, I mean, this is the majority rule, although there's -- there's circuits that have gone the other way, and the only cases that we're talking about are going to federal court are federal question jurisdiction and diversity jurisdiction, with the option of being no cases going to federal court, and you have Congress passing a very odd Act. Now if I could just get into this bit about this being jurisdictional. So he's got two arguments. And I agree, Justice Kagan, I mean, Vaden, it -- it -- I just don't think the Court had before it -- even though it was mentioned at oral argument and mentioned in the briefing, the Court didn't have this situation about what -- what we're going to do about the rest of the Act. Is there going to be a look-through? And so -- but the Court did twice say Section 4 is -- is not jurisdictional. But the problem the other side has is they really don't want to live with the text because, if Section 4 is jurisdictional, they lose this case, and that's because no one could read that ""save for"" clause as an isolated grant of jurisdiction. It would only be jurisdictional because it's a carveout written in words of limitation. In other words, if Section 4 has jurisdiction, it's only because it's taking away jurisdiction that would be conferred by the first section of that Act. And this is a little bit of what the -- the Chamber of Commerce was arguing in their brief, but that is to say the first question just says go file in any court without regard -- any motion in federal court, but then it takes away and says but only if you have jurisdiction. So, in that sense, you've got a limiting clause. Well, the only logical inference then is, if that limiting clause is omitted from the rest of the sections, the rest of the Act is broader.",1,1
2021_20-1143,j__elena_kagan,104,"Ms. Blatt, I mean, this might just be repeating my last question, but there's a set of arguments one can make on both sides about what would make for a sensible Act, so if we were writing the Act from scratch, how we would write it to do the things we want it to do and not do the things we don't want it to do. But I -- I -- I just want to put those arguments aside and say that we're trying to make sense out of the actual language that Congress offered, and then it seems as though there are two different positions. And one position is we just sort of -- by some -- by the word ""motion"" and then by something, we just sort of, like, get that Congress meant for there to be look-through jurisdiction. And the other, which is Mr. Geyser's, is, you know what, we have look-through provision where Congress says there's look-through provision, whatever you want to call it, jurisdiction, venue, anything else in between. There are particular places where Congress makes clear look-through -- the look-through method is the right one, and where those things don't exist, it's not the right one because we can't just sort of make up look-through jurisdiction out of nothing.",Lisa S. Blatt,"It? Oh, sorry. I've lost my train of thought. The Petitioner says there are two ways for him to win. One is that Section 4 is a free-standing jurisdictional grant, contrary to what this Court has said in three separate Supreme Court cases. So he then has a fall-back argument saying it's not a jurisdictional grant; it's just an -- Section 4, the ""save for"" clause, is just an instruction: Hey, federal courts, I'm not giving you jurisdiction. I'm just telling you here's how you might look at seeing if you have jurisdiction. And I think that's just a fancy way of saying it's a jurisdictional provision because, without that language, the court -- in other words, if the court didn't look through, it wouldn't have jurisdiction. So I'm just saying I think it's word games.",1,1
2021_20-1143,j__elena_kagan,106,"I mean, it -- it -- you said the -- the idea that our precedent precludes his case, you know, seems -- it seems like the -- the Moses Cone kind of precedent --",Lisa S. Blatt,"Yeah, and I -- I think that it's fair to say what do I do if you -- if the other side tries to make a compelling textual argument? And I think you've got to ask yourself, A, how compelling is it? And, B, are there other texts in the statute that are telling me he's -- he's crazy? And I think you have that here because you just look at the Act and you get to look at things like structure, context, purpose, and other textual cues throughout the Act, including the title of Section 4 itself and the fact that it's written in classic venue-framing terms, and your precedents, which all say Section 4 is not jurisdictional, starting in Southland and then in Moses Cone. So I -- I just think it -- it -- it -- it -- it over-assumes that there is a compelling textual argument in the first place when it's not because, as a logical matter, his textual argument takes him a place that no party wants to go, which is that everything ends in federal court. I'm not saying it's an easy case for you. I'm saying our case is better than his case.",1,1
2021_20-1143,j__elena_kagan,108,"-- which is that the FAA doesn't do anything with respect to jurisdiction, is equally a problem for you.",Lisa S. Blatt,Yes.,1,1
2021_20-1143,j__elena_kagan,110,Both of you are doing something with respect to federal jurisdiction. You're doing it by way of a default rule. He's doing it by way of a selective Section 4/Section 8 rule.,Lisa S. Blatt,I -- I --,1,1
2021_20-915,j__elena_kagan,68,"Well, but what do you think of the constructive versus actual debate?",Melissa N. Patterson,"Mr. Chief Justice, and may it please the Court: Congress has set out a default rule to preserve the validity of copyright registrations even if they contain some inaccurate information. Under Section 411(b), such a registration remains adequate to support an infringement action unless the registrant has included inaccurate information in its application to the Copyright Office with knowledge that it was inaccurate. Now, with respect to that key knowledge condition, the Ninth Circuit has set out an unprecedented rule that could jeopardize many thousands of copyright registrations under conditions never before thought to give rise to a risk of invalidation, and that's because the Ninth Circuit has decided that a registrant's knowledge of an inaccuracy is decided by looking solely at that registrant's factual knowledge, even if the inaccuracy at issue arises solely because of a law. And that was error. We think that in order to risk invalidation of your registration, a registrant needs to actually be aware that it's submitting an inaccuracy and that that is just as true of legal inaccuracies as it is of factual ones. I welcome the Court's question, or I'd like to turn first to the Ninth Circuit's rule as actually applied in this case. I think there is some suggestion by Respondent of an alternate rule, a constructive knowledge standard rule, and, in fact, that appears to be the sort of front-line defense of what the Ninth Circuit did here. That standard appears nowhere in the Ninth Circuit's decision. The Ninth Circuit did not say: Well, we think Unicolors should have known the correct requirements to submit a single unit of publication and flouted them, and, therefore, we are going to hold them to their error. The Ninth Circuit said that it was irrelevant whether they knew what the requirements to submit that type of application were, whether it knew of the bundling requirement that the Ninth Circuit decided exists under the regulation. So, even if this Court decides that some form of constructive knowledge is necessary, that would require a remand.",0,1
2021_20-915,j__elena_kagan,72,On -- on the theory that willful blindness you really do know?,Melissa N. Patterson,"We do think willful blindness is a form of actual knowledge. So that by using the word ""knowledge,"" we think Congress meant the real sort of knowledge, actual knowledge. And that would, under the principles announced in cases like Global Tech and Intel, of course, carry with it willful blindness.",0,1
2021_20-915,j__elena_kagan,74,And that's why you're not looking? That's the theory?,Melissa N. Patterson,"Yeah, I think --",0,1
2021_20-915,j__elena_kagan,104,Can I interrupt you on number one?,Peter K. Stris,"Certainly, Justice Thomas. So I -- I want to comment on two levels. One has to do with what are the inaccuracies, what was argued, and what happened, and then the other is what was fairly included in the question presented. So I think I'm going to take them in that order because I -- I think it will be -- be -- be clearer, I hope. So we alleged -- and I don't think this is controversial -- that Unicolors -- it's not controversial that we alleged it -- that Unicolors knowingly misrepresented that all 31 designs were published on January 15, 2011. You see that in our red brief. We cite where we alleged it, Pet App 9a. That's what the -- the court of appeals said. Unicolors responded that it did publish all of the designs on that date as a matter of fact because that's when they placed them in their showroom. The district court agreed with Unicolors. The Ninth Circuit agreed with us. You don't need to take my word for it because it's in the petition. If you look at page 5 and 6 of the petition -- this is very important -- what my friend wrote was that ""Unicolors' registration indicated the 31 designs were first published on January 15, the date on which the group was placed in Unicolors' showroom for -- for customer viewing."" Then it continues: ""There's no evidence in the record that any of the designs were not published with the rest of the group,"" in other words, put on the showroom on that date. Factual point. It continues: ""Despite a lack of any evidence, the panel concluded that the designs were not -- the confined designs were not placed in the showroom for sale at the same time."" This was a factual dispute where the Ninth Circuit agreed with us. Now I admit the Ninth Circuit also found a second inaccuracy. It found that to register a collection, they have to be all published on the same date. No one disputes that. But they also have to be published together. That's this bundling issue. For the life of me, I can't figure out how it's implicated by this case because they just weren't published on the same date. This alleged mistake of law, I don't see how it's implicated. But, yes, there are -- there -- it is true that they were not published together. So now Unicolors claims that they misunderstood the bundling requirement. They've never claimed that they misunderstood the requirement that everything has to be published on the same date or the criteria for it. That was a pure factual fight. So, to your question, Justice Thomas, we get the cert petition. The cert petition cannot be fairly read, with all due respect, as encompassing this knowledge question for a number of reasons. First, the circuit division, the dire circuit division, was only about intent. Please go look at the Eleventh Circuit's decision in Gordy. It made clear that an intent-to-defraud requirement requires more than subjective knowledge of inaccuracy. It relies on a pre-2008 case, Original Appalachian, that takes a intent to deceive, you have to have the purpose of misleading. None of the other cases cited in the petition, none of them, on the circuit split had anything to do with knowledge or awareness. That's number one. Number two, all of the few mentions of knowledge or --",1,1
2021_20-915,j__elena_kagan,106,"I mean, I'm -- I'm not sure how much of a difference there really is in this context. There might be a difference between knowledge and intent to defraud in other contexts. But, in this context, I mean, how is it that a registrant knowingly misrepresents information on the application and does not intend to defraud?",Peter K. Stris,Please.,1,1
2021_20-979,j__elena_kagan,14,"Mr. Fleming, just on -- on this same line, I mean, are you saying that ""judgment regarding the granting of relief"" means what you say it means as a matter of just ordinary meaning, or are you saying that it's a term of art in the immigration statutes? And, if so, which portion -- you know, is -- is it the whole phrase ""judgment regarding the granting of relief""? Is it just the word ""judgment""? I mean, what -- what are you saying we should read your way and why?",Mark C. Fleming,"So there -- there are two differences, Justice Thomas. One is the word ""judgment"" in administrative law and immigration law is used in a narrow way to mean a discretionary determination or discretionary decision. No one in this case -- not the Eleventh Circuit, not the amicus, not the parties -- have come up with any use of ""judgment"" in the INA that refers to factual findings or refers to judgment in the broad sense we would think of it under the Federal Rules of Civil Procedure. It's just not used that way in administrative law and certainly not in -- in immigration law. Moreover, we have additional contextual cues. Most importantly, it's the reasoning that this Court employed in Kucana because (B)(ii) uses ""any other decision or action,"" which links (B)(i) and (B)(ii) together in a way that this Court said shows that both sections were directed to decisions made discretionary by statute. There is no way to reconcile the Eleventh Circuit's view with that language in Kucana. With respect to the five forms of relief that are enumerated, what is it that is specified as discretionary by legislation? It's not the eligibility factors. It's not whether someone like Mr. Patel is admissible to the United States. That is a factual issue or an issue of mixed law and fact that is frequently reviewable and, in fact, is reviewed because it is a basis for holding someone removable from the country. And if the government in this case had charged Mr. Patel with being removable because he misrepresented U.S. citizenship, it would have been reviewable. That very issue would have been reviewed on an appeal of the final order of removal. But, because it was not charged as a removability ground but simply as a bar to discretionary relief of adjustment of status, under the Eleventh Circuit's view, that very same issue was not removable. That, we think, must be incorrect because Congress does not typically allow the jurisdiction of the federal courts to turn on the charging decisions of the executive. This Court said that much in Kucana.",0,0
2021_20-979,j__elena_kagan,16,And -- and --,Mark C. Fleming,"Well, so I -- there -- there are a couple of answers to that, Justice Kagan. First of all, I think we would all agree, and the Eleventh Circuit agreed, ""judgment"" by itself, in isolation, can have several meanings, and so one needs to look at it in the context in which it is used. ""Regarding the granting of relief,"" we believe, calls in the traditional distinction which this Court has noted several times, going back to Foti versus INS and St. Cyr, that there's -- that these discretionary grants of relief happen in two stages. First, there's a determination whether the non-citizen is eligible for relief, and those are not discretionary. Those are issues of fact, except to the extent Congress has specified them as discretionary, in which case they're not reviewable under (B)(ii). But then, once someone is found to be eligible, then the agency looks at whether to grant relief, and the ""granting of relief"" -- this Court used that very phrase in St. Cyr -- refers to the second-stage decision --",0,0
2021_20-979,j__elena_kagan,18,"-- do you have places, other places in the statute or in regulations where that phrase means what you're saying it means, which is, in other words, that it refers only to the stage 2 discretionary determination as opposed to the stage 1 eligibility determination?",Mark C. Fleming,-- whether to grant relief.,0,0
2021_20-979,j__elena_kagan,20,"And, again, I'm talking about this, you know, ""judgment regarding the granting of relief"" or ""the granting of relief,"" whether that phrase is specifically used to invoke the step 2 determination as opposed to the step 1 determination?",Mark C. Fleming,I --,0,0
2021_20-979,j__elena_kagan,70,"Mr. Fleming, I -- I think, in response to Justice Alito's question, I'm -- I'm not sure why it matters to your position very much what the word ""judgment"" means, whether it means the final determination, the official order, or something else. I mean, I understand why it matters to the government, but why does it matter to you? As I understood your position, your position is just that the entire phrase ""judgment regarding the granting of relief"" refers to the step 2 determination rather than the step 1 determination, and whatever ""judgment"" means, whether it refers to the official order or some kind of discretionary decision-making along the way or both, your position would still stand, wouldn't it?",Mark C. Fleming,"I -- the only situation I can think of where adjustment of status would come up without a removal order would be in a situation where someone has, for instance, a -- is here lawfully, is not subject to being removed, they're on a temporary visa, student visa, employment visa, they marry a U.S. citizen, and then they seek adjustment of status by filing an application with U.S. CIS. And if that's denied, normally you would expect, again, under the presumption of reviewability and also under the APA, that you would file an action in district court to challenge the legality of U.S. CIS's determination. This is a major flaw in the Eleventh Circuit's approach because the Eleventh Circuit would say you can't challenge that at all, even for an issue of law, because, in their view, that is a judgment that is barred by (B)(i). And the -- the notion that Congress would have prevented any form of judicial review, even for legal error, in a vast quantity of cases where adjustment of status is sought from is simply not plausible and would require much clearer language than we have here.",0,0
2021_20-979,j__elena_kagan,72,As opposed to the step 1 eligibility determination?,Mark C. Fleming,"I -- I think that's right, Justice Kagan. I was just trying to give Justice Alito's question a fulsome answer and also to make sure that there was no confusion, that -- that we didn't -- to make sure that the Court recognizes that we don't think ""judgment"" as used here subsumes everything. We don't think that's a correct reading of how the word is used in immigration law. But it's certainly true that even if ""judgment"" means the ultimate final order, the -- the thing that is made not reviewable by (B)(i) is the judgment regarding the granting of relief. And we think that is the second-stage determination whether to grant relief in the exercise of discretion to someone who has been found to be eligible for it.",0,0
2021_20-979,j__elena_kagan,145,Mr. Raynor --,Austin L. Raynor,"No, Your Honor. I think that would require a searching inquiry. They -- they would have to be paying close attention, sorting what they find more persuasive or not, but I don't think that we would say that they have the discretion to choose what the right answer is to this factual question.",1,0
2021_20-979,j__elena_kagan,148,"Mr. Raynor, I think I'm a bit confused. The factual issue here is not the ordinary kind of was he lying in the legal proceeding, right, in which we usually say, oh, it's a credibility determination as to whether he was lying on the stand. The factual issue here, if I understand correctly, is whether he was -- what his intent was when he checked the box. So it's a question of historical intent. It's not a question of his credibility in the particular legal proceeding. Is that right?",Austin L. Raynor,"That's not typically how this Court talks about credibility determinations. When it talks about complex factual questions like this, it will review them for clear error or substantial evidence. It won't typically review them for abuse of discretion. And I think the same approach is appropriate here.",1,0
2021_20-979,j__elena_kagan,150,But the -- the factual issue at issue here is not that. It's what -- what was his intent when he checked the box.,Austin L. Raynor,"I agree with that, Justice Kagan. I don't want to run from the fact that the immigration judge did find his testimony to be non-credible. The judge did say that. But I agree with you it is an objective question of historical fact.",1,0
2021_20-979,j__elena_kagan,154,"But he's -- he's always -- he's -- he's asked questions about a lot of factual issues, right?",Austin L. Raynor,"In terms of assessing the answer to this historical question, the immigration judge did consider his credibility on the stand.",1,0
2021_20-979,j__elena_kagan,156,That doesn't make them any less factual.,Austin L. Raynor,Yes.,1,0
2021_20-979,j__elena_kagan,158,"You know, did you check the box with a pen or a pencil or did, you know, I mean, and, I mean, the fact that he's later asked questions and his credibility is -- is at issue doesn't make the underlying factual issue less factual.",Austin L. Raynor,I agree.,1,0
2021_20-979,j__elena_kagan,166,"I don't think that that's what they concede. They concede that under the second clause there may be overlapping judgments. But they would say the initial eligibility criteria are always reviewable. Now, if -- if in the second -- if -- if in the second stage the Attorney General or the Secretary or whoever makes this decision, you know, talks about overlapping issues, that's what they've conceded. But their -- theirs is a very simple line: Step 1, eligibility, reviewable. Step 2, discretionary, not reviewable.",Austin L. Raynor,"Justice Breyer, respectfully, I don't think Petitioners' position allows you to avoid this issue. They concede that certain eligibility criteria will be unreviewable under the second clause. So you're going to have to do precisely the same analysis, simply under the second clause.",1,0
2021_20-979,j__elena_kagan,168,"Well, I -- I think I read that differently than you. I just read them as saying, once you get to the step 2 stage, everything is not reviewable any longer, but the step 1 stage, everything is reviewable.",Austin L. Raynor,"Justice Kagan, with respect, their footnote says subsection (B)(i) does not strip review of first-step eligibility determinations. Review of such a determination may be barred if it satisfied subsection (B)(ii)'s requirement. And I think that's --",1,0
2021_20-979,j__elena_kagan,190,"Much of Ms. Meehan's article rests on the meaning of 1252(a)(2)(D), and, essentially, she says that ought to be read back into the provision that we're interpreting. It says that law questions, constitutional questions, are reviewable. The natural implication of that is that factual questions are not. What is your answer to that?",Austin L. Raynor,"Yes, Justice Sotomayor. But the -- the reason we think fact questions are reviewable is because the term ""judgment regarding the granting of relief"" only applies to discretionary determinations.",1,0
2021_20-979,j__elena_kagan,192,"If -- if Congress had thought that there was review of these sorts of factual issues, wouldn't it have been concerned in adding that provision that the implication was to the opposite effect?",Austin L. Raynor,"Justice Kagan, structurally, that's not how the statute works. The statute establishes review bars, including this one, and then it carves out an exception in subparagraph (D). And if a determination doesn't fall within the review bar in the first place, you never need to reference subparagraph (D). So this was -- this was at issue in Nasrallah, for example. The determination there simply didn't fall within the review bar in the first place, so whether it fell within subparagraph (D) was irrelevant. Sub --",1,0
2021_20-979,j__elena_kagan,225,Ms. -- Ms. --,Taylor A.R. Meehan,"Before 2005, I think, arguably, what Congress was doing here was prohibiting review of the entire denial of discretionary relief. I think that's the easiest way to make sense of the jurisdictional bar then amended by the exceptions clause. But even if that's not what Congress was doing and it was just making fact review different for removability or discretionary relief, one reason Congress might have wanted to do that is the removability decision itself has higher stakes. There are greater due process concerns. And so we would want to afford a non-citizen the ability to appeal that in a way that discretionary relief is but a matter of grace. And so, in streamlining judicial review, as one -- as was one of IIRIRA's overarching purposes, Congress took off the table that fact review.",-1,0
2021_20-979,j__elena_kagan,228,"Well, still, Ms. Meehan, wouldn't the presumption apply in terms of deciding what the scope of that provision is? I mean, it doesn't just disappear because we're dealing with a review bar.",Taylor A.R. Meehan,"I'll take your questions in reverse order, Justice, which I -- I'd like to say something about the presumption of review first. It hangs together a bit with the text, right? So the -- the starting point here for the presumption is this is a jurisdictional bar. Right out of the gate, Congress has indicated with clear language that it anticipates some set of decisions will beyond -- will be beyond review. And then, when you combine that -- that observation that we have a juris- --",-1,0
2021_20-979,j__elena_kagan,230,"I mean, not to press the point if you agree, but, I mean, you might think that Congress acts with the presumption in mind, especially when it's doing a review bar, as opposed to when it's silent.",Taylor A.R. Meehan,"I -- I agree. I agree. But this is unlike a case like Bowen, for example, where the statute doesn't say one way or another. It's silent. But -- but I agree. So you combine that jurisdictional bar --",-1,0
