case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2019_18-9526,j__clarence_thomas,9,"I don't mean to interrupt you, but I do want to get this point in, that in -- in Parker, we were only dealing with one allotment statute that was disposing of surplus land.
Here, we're dealing with a series of statutes that go both to land, the allotment of land, and to the reduction in the authority of the tribe.
That's what I mean.",ian_h_gershengorn,"So, Your Honor, I think the key point on -- the -- the -- the key point on the Parker/Solem analysis is, as your -- as Your Honor pointed out in that opinion, that those are not -- that that analysis doesn't derive from anything special about -- about how much work Congress is doing. The reason the Court has always required plain text is because treaty rights are at issue and plain text is required to abrogate treaty rights and because sovereign rights are at issue and plain text is required to abrogate sovereign rights. So there's nothing magic about Parker and Solem in terms of whether they're dealing with surplus lands or not.
The key point in Parker and Solem is that plain text is required to do the kinds of transfers that are at issue here. And when you look at the plain text, I think this is a -- this case is even stronger than Your Honor's opinion in Parker for three main reasons.
First, of course, is that the tribe was not absent from the land in the same way that the tribe was in Parker. Second, the land here was allotted in -- almost entirely to the tribe -- to tribal members themselves, to Indians. And, third, Congress took steps in 1906 to preserve the tribe. And I guess the thing I would point to, Your Honor, when you ask about whether there are cases like this, I think this is stronger than case -- other cases because the question isn't just what did Congress fail to do but how much --",0,0
2019_18-9526,j__clarence_thomas,70,"Yes, Mr. Kanji, a brief question, and this is just -- it's not necessarily dispositive of this case, but I'm interested in your answer. Do you think a tribe can be effectively divested of title to land, to its land and its sovereignty, and still retain the status of reservation?",riyaz_a_kanji,"Well, under the Enabling Act, yes, the -- the transfer to the state was of cases that would arise under state law.
What the federal courts retained were cases arising under federal law.
And that, of course, included the Major Crimes Act and the -- and the General Crimes Act.",2,0
2019_18-9526,j__clarence_thomas,72,Thank you.,riyaz_a_kanji,"It's a -- it's a critically interesting question, Your Honor. All -- all disestablishment cases involve a transformation of title.
Whether we're talking about trust cases or fee pay cases, Congress was getting rid of communal proper -- title and transferring title to individuals. So the question this Court resolves in that regard is whether Congress also meant to go beyond that and alter reservation boundaries which were so there.
And, here, where we simply are talking about the allotment and the opening up of small town sites to non-Indian settlers, that falls squarely into the rubric that this Court has designed where reservations have remained intact. With respect to sovereignty, if a sovereignty was to be completely divested -- and that's not what happened here -- but, if it was, I think the question this Court would ask is whether the federal government still meant to maintain the reservation for its own purposes. If it didn't, then the reservation would dissolve.
Here, if the tribe had been dissolved, the treaties make very clear that the reservation itself would have evaporated, but -- but -- and -- and I understand this is not the premise of your question, that is not what took place here.
The 1901 and 1906 acts clearly maintained a quantum of tribal governmental power.",2,0
2019_18-9526,j__clarence_thomas,119,"Yes.
Counsel, the -- I'm very interested in your point that this -- we should characterize this as a dependent nation.
First -- I'd like you, first, to say whether -- why you think that and why it matters. And -- and opposing counsel seems to think that it's irrelevant and, as he said, as I recall, that it's also wrong, your assessment of that.
So it gives you an opportunity to both respond to that and to explain to us why it is important.",mithun_mansinghani,"See, I think that definition would completely make 1151(b) surplusage.
It would read it right out of the statute.
What this Court said in Venetie is that tribes with land in fee are ""unalike Indians living on reservations,"" citing Sandoval, which compares the -- the -- the Pueblos, who had a dependent Indian community, as essentially the same as the Five Tribes. And in Creek Nation, this Court said that the Five Tribes had a fee simple, not the usual Indian right of occupancy, which is what is typical of reservations, and it was a dependent Indian community. And then Congress went out and codified Sandoval as a -- as a type of land status separate and apart from reservations, which is what this Court held in Venetie.",1,0
2019_18-9526,j__clarence_thomas,150,"Yes, thank you. Mr. Kneedler, the -- in Solem and Parker, we had clear reservations, the -- the -- and it was pretty standard, and then you had an effort to dispose of or to alienate surplus land. Here, this is entirely different. Have you seen a case like this in which we have applied the Solem and Parker framework?",edwin_s_kneedler,"Yeah, I think it's -- I think it's significant and I think it strongly supports disestablishment here. The -- the tribe had fee ownership as part of setting aside the territory for its nation to be undisturbed, and the -- and the treaties provided that no territory or state would be created there. So, after all the non-Indians moved on to the territory, Congress concluded that was untenable and it had to break up the Nation, and that included both the fee and the -- and the sovereignty. And so what -- when Congress provided for allotment, the tribe specifically ceded its interest in the land, conveyed its interest in the land to the individuals.
And because the fee was the hallmark of their sovereignty, what made them separate, the tribe's own conveyance of the fee to individual members and extinguishment of all interest in it extinguished their sovereignty at the same time.",2,0
2019_18-9526,j__clarence_thomas,152,Thank you.,edwin_s_kneedler,"I -- I have not.
And the point you made earlier that Congress -- in all those earlier cases, the Court was really trying to discern the consequence of a surplus land act standing alone.
Here, you have other statutes that specifically address those consequences. Each of those cases arose in deciding whether federal law would apply or state law would apply.
Here, Congress answered that question directly.
There's no need to infer that from the Surplus Lands Act alone. Congress, in preparation for statehood, provided that the same laws would apply to Indians and non-Indians and then turned over a territory with those attributes to the new state.
And immediately upon statehood, when that compact of statehood was entered into, the state courts started to exercise jurisdiction over -- over Indians in that territory, in fulfillment of Congress's preparation. And that was done pursuant to an act of Congress.
It's not simply a consequence of -- of surplus -- of surplus lands.
All of that is a consequence of Congress's preparation for statehood.",2,0
2019_19-267,j__clarence_thomas,9,"Yes, counsel, how would you -- how exactly would you go about, or a secular court go about, determining whether an employee's duties and functions are religious or whether they're important?",eric_c_rassbach,"So -- so I -- I don't think it -- it does.
Hosanna-Tabor rejected the idea that there was a problem with non-Lutherans teaching Lutheran doctrine to Lutheran kids at a Lutheran school.
And, ultimately, religious bodies get to decide who best performs those important religious functions, and courts really shouldn't be in the business of second-guessing that. I would point the Court to some of the briefs, for example, the Stephen Wise Temple brief, which talks about how difficult it would be for Jewish entities if they could not hire non-coreligionists.",0,1
2019_19-267,j__clarence_thomas,11,Thank you.,eric_c_rassbach,"Well, I -- I think -- I think the -- the best way to think about it is, with respect to the religious part of it, I think you -- you have to -- you can look at the -- the list of things that this Court talked about in Hosanna-Tabor, so teaching, preaching, as well as the -- the list that was in the concurrence by Justice Alito, and look at those as a kind of safe harbor in terms of, if one of those things is present, then -- then it clearly is an important religious function. But then, if you -- if you -- let's say you have something where the church is -- or the religious defendant is raising some other thing as an important religious function, then I think you probably -- you -- you would -- you would have to look -- do some deference to the church's understanding of that. So -- and -- and this is pointed out actually in the brief by Professor McConnell where he talks about substantial deference on both the importance question and the religious question.",0,1
2019_19-267,j__clarence_thomas,90,"Yes.
Counsel, my question is similar to that.
I am perplexed as to what you do, for example, with the chemistry teacher who starts class with the Hail Mary or the theology teacher -- or the chemistry teacher who's a nun who starts class with -- chemistry class with the Hail Mary, or the lay teacher who teaches religion but does it in a very straightforward, objective way. How would you handle those? I -- I don't see how -- what standards a secular court would use to determine which of those is a function, an important duty or function, religious duty or function.",morgan_l_ratner,"Well, Mr. Chief Justice, with respect to the first part of your question, we do think the Court left open in Hosanna-Tabor what is the appropriate methodology here.
It said that expressly and repeatedly. And we think the reason why the function is the best approach is, as I mentioned, it -- it advances the purposes identified in Hosanna-Tabor.
The -- the way that one would determine whether this is an important religious function is first by looking to the categories set out in Hosanna-Tabor and particularly if the Court were to pick up the additional elaboration in Justice Alito's concurrence.
Then we're talking about things like preaching, teaching, worship, leadership, and rituals. You have a pretty defined set that we think would cover the mine run of cases in this area.
So it's not going to be an exceptionally indeterminate analysis.
Just to underscore that, this is a concept that has been around in the lower courts since the 1980s.
And so, again, it's not something that we're invented -- inventing here or that these courts are going to significantly struggle with.",2,1
2019_19-267,j__clarence_thomas,92,Thank you.,morgan_l_ratner,"Sure, Justice Thomas.
So we think that the important religious functions are those of the type that I mentioned before, and then the question in some of these cases that have been hypothesized is just, is that really a meaningful part of a person's job or, as Petitioner's counsel called it, is that just a de minimis part of a person's job? If that job is in one of your hypotheticals teaching religion, then, of course, the answer is yes.
If that job is teaching something secularly and we're talking about one prayer, then the -- the answer may not be yes. But, if -- if I could give the Court some comfort on this, there really has been three main buckets of recurring claims since Hosanna-Tabor, and that's been principals and teachers of religious schools, worship musicians, and leaders of religious congregations.
Those are the ministerial exception claims that we see again and again. And we think all of those would be resolved or at least this Court would set a clear path forward if it were to adopt a function-focused approach.",2,1
2019_19-267,j__clarence_thomas,148,"Yes.
Thank you, Chief Justice. Mr. Fisher, just first a just general question.
Would exactly what these teachers were doing be a violation if they did it in a public school, be a violation of the Establishment Clause if they did it in a public school?",jeffrey_l_fisher,"Thank you, Mr. Chief Justice.
Just so that our position is to be absolutely clear is the Court should adhere to the multi-factor framework that Hosanna-Tabor laid out, which starts with what we would call objective factors. Yes, one of those factors is the formal title of the individual but also things like the individual's training, whether the individual has to be of the same religion, et cetera, we think are good places for courts to start because, as the Court has mentioned, the entanglement problems here are extraordinary once a court turns to assessing religious doctrine and what is important and what -- how religious values come into play. So, Mr. Chief Justice, you asked also about manipulation.
I think you've actually had a little bit of a case study in the last eight years since Hosanna-Tabor was announced, and what you see in the guides that we cite at pages 35 to 37 of our brief is religious employers looking to claim broad protection of the ministerial exception are being told to put things into their handbooks about the importance of the religious functions of the employees and to assign them daily prayer activities and the like. They're not being given special titles and the like, and we think the reason why is that titles themselves, even on their own terms, are meaningful things.
You can look across all sectors of American society, including churches, to see that. But, again, Mr. Chief Justice, we wouldn't rely solely on titles.
We would just say it's an important thing to start with titles, just like the Court did in Hosanna-Tabor.",1,1
2019_19-267,j__clarence_thomas,150,"Well, let's -- I don't want to cut you off, Mr. Fisher, but what if they -- it's my understanding they actually led them from time to time in prayer or took them to service, things like that. That's what I mean.
Just let's take not the sort of the minimal performance of their duty but sort of their standard week-to-week performance, what could they do at the local public school?",jeffrey_l_fisher,"Well, Justice Thomas, I think there's a yes-and-no answer to that.
I think some of the religious teaching might step over the line, but, of course, it's commonplace for religion to be taught in public schools. And let me -- let me clarify one thing that came up in the first half of the argument with Mr. Rassbach, for example, about teaching devotionally in a religious school.
The document Lay Catholic -- Lay Teachers in Catholic Schools, which is cited in the other side's amicus briefs as kind of the touch point for what it means to teach Catholicism as a lay person, tells Catholic teachers that when they're -- even when they're in public schools, they should teach devotionally. So it's not simply the idea that a Catholic person is supposed to be a witness of the faith or even try to persuade other people to become Catholic.
That would be somehow different in a religious school --",1,1
2019_19-267,j__clarence_thomas,152,"But don't you think it's a bit odd that -- that things that would violate the Establishment Clause, when done in a public school, are not considered religious enough for free exercise protection when done in a parochial school?",jeffrey_l_fisher,"I think, Justice Thomas, the answer to that is -- is no, the prayer and worship would step over the line.
But I don't think that tells you anything meaningful for in terms of what a minister is, because if prayer and worship were enough, then you'd have not just the football coach or the administrator who gives the morning prayer over the loudspeaker in school, but you'd have the nurses in Catholic hospitals, you'd have the teenagers at summer camps who are camp counselors who lead their campers in a prayer every night. So prayer is one thing to look at, but, Justice Thomas, we don't think it's enough to make somebody a minister.",1,1
2019_19-267,j__clarence_thomas,154,"So the -- you -- you rely somewhat on the, as the Chief Justice said in a non-pejorative way, ministerial designation.
How would you determine that, especially when we look at these non-hierarchal religions that do not use priesthood or pastor and that sort of a -- a designation?",jeffrey_l_fisher,"Well, Justice Thomas, I wholeheartedly agree that free exercise protection is available in this case.
And I want to make clear that any religious reason for firing these teachers or for otherwise regulating the teachers would be entitled to the highest free exercise protection. But what the other side needs to prove is that there's an Establishment Clause violation in this case with -- going forward. And we think that is something that requires more than simply leading people in prayer or the like.
It requires being a leader in the church. It requires not just being a member but a -- a person in who the stewardship of the congregation has been placed. And that's what raises the kind of Establishment Clause problem we think the ministerial exception is concerned with.",1,1
2019_19-715,j__clarence_thomas,16,"Yes.
Thank you, Chief. Counsel, the -- I'm very interested, do you think that there are any implied powers for the Congress to request or to subpoena private documents?",patrick_strawbridge,"Well, Your Honor, we distinguish them in a number of ways. With respect to Watergate and Whitewater, obviously, those are cases of relatively recent vintage.
And in separation of powers disputes, this Court has generally, such as in Noel Canning, looked back for a much longer precedent for the type of issue that needs to be decided, examples of -- of the encroachment upon the separation of powers. And the recent examples, there are just a handful of them that the House identifies are two recent, you know, under that -- under that stricture, as the Court recognized in Southwest General. Now it's also important to note that almost all of those cases, I think all of those cases actually involve cooperative efforts.
And as the -- as the Court recognized below, consent is not the measure of constitutionality.
In none of those cases was there a challenge to the scope or to the -- to the power of the legislative committee in that case to request those documents. And I think Whitewater --",0,0
2019_19-715,j__clarence_thomas,18,"Okay.
Would you define what you mean by that limited power?",patrick_strawbridge,"I think that there might be limited powers in some cases for the House to subpoena private documents, although the Court has been very clear in Watkins and a number of other cases that Congress lacks any power to just inquire --",0,0
2019_19-715,j__clarence_thomas,20,"Well, it said --",patrick_strawbridge,"Well, I think -- I think that we -- we don't quarrel with the general notion that Congress has some implied power to exercise its legislative powers.
And we don't -- and we recognize that in some cases Congress has been able to seek information that would be directly relevant to its consideration of potential legislation. But, as the D.C. Circuit recognized in Senate Select Committee and Judge Livingston recognized below, most often, that's going to take the view of forward-looking information, perhaps aggregated information, and not an attempt to, you know, reassemble a precise factual history --",0,0
2019_19-715,j__clarence_thomas,22,"-- in the D -- in the D.C. Circuit opinion, it says that this sort of information or subpoena should be requested under the impeachment power. What's the line between the -- a subpoena, a legislative subpoena, and a -- an impeachment-related subpoena?",patrick_strawbridge,-- of precisely what --,0,0
2019_19-715,j__clarence_thomas,76,"Mr. Wall, what if, following up on the Chief Justice's question, what if it was clear from those statements that you reviewed that their intention was actually to remove the President from office rather than the sort of pretextual reason that it is for legislative -- pre-textual legislative reasons?",jeffrey_b_wall,"No, Mr. Chief Justice.
I want to be clear.
I don't think any of that would be permissible. All we are saying is that you should review the subpoena on the basis of the contemporaneous objective record that is the basis for the legislative subpoenas themselves. So we have not in our brief turned to legislative statements.
We haven't said that they should be able to get discovery into their mental processes or anything of the like. We have said that Chairman Cummings' memo shows the objective purpose's wrongdoing, but more important, I would just point to the mismatch between the breadth and duration of the subpoenas and their asserted purposes. I think, with respect to all three, they -- they don't -- they're just -- they don't match up with what the committees say they're doing if you look at the information they're seeking.",2,0
2019_19-715,j__clarence_thomas,78,Thank you.,jeffrey_b_wall,"I -- I do think, if you look at the statements, and we haven't urged that, but if you do, yes, I -- I think they make clear that the subpoenas are not in aid of valid legislation. That's the only enumerated power to which Congress has pointed here.
The House has not relied on impeachment.
And so you would simply just say the subpoenas are invalid. And to tie that into Justice Gorsuch's question earlier, I -- I think we're not asking to go back and look at -- at what they said or probe their mental processes.
I'm just saying, if you look at pages 46 and 54 of the red brief and you look at what they actually say about their intended legislative proposals and then why they need the document, it's paper thin. They don't give you any specifics on what they're thinking about doing or any specifics on why they need the documents.
And that's not an accident.
It's not the product of carelessness or thought -- thoughtlessness.
It is because the purpose here is to expose wrongdoing.
And the House has never really tried to substantiate why it needs these documents in service of its legislative powers.",2,0
2019_19-715,j__clarence_thomas,131,"Yes.
Thank you, Chief Justice. Mr. Letter, I'd like you to discuss the -- how the power, the legislative subpoena power, is implied or how we arrive at that power, because I think that's part of why we're wandering around in the wilderness trying to determine what standards we are to use.",douglas_n_letter,"Yes, I do, Your Honor. And I'm -- by the way, the test that I'm referring you to was the test that this Court had set about pertinent to a legislative purpose.
But, Your Honor, it's -- it's what this Court said in Nixon versus GSA and a -- and a number of other cases. Congress -- there would be a limit if Congress is interfering with the President's ability to carry out his Article II functions. No such claim has been made here, nor, obviously, can it be made given --",1,0
2019_19-715,j__clarence_thomas,133,"Can you give an example, another example of a power that -- a legislative power that is implied?",douglas_n_letter,"Your Honor, this -- this Court has explained in -- in quite a few cases -- I think Watkins, Barenblatt, others -- that the Congress's legislative power, which -- I mean investigative power, which stems from the British parliament's power, is an obvious and integral part of legislation. We obviously can't have Congress passing legislation in -- in ignorance.
And this Court has said, for instance, most recently in Franchise Tax Board, that just because a power is -- is something to be implied doesn't mean that it's not important. For instance, this Court's power of judicial review, that's nowhere mentioned in the Constitution.
So the -- the power to investigate --",1,0
2019_19-715,j__clarence_thomas,135,"That's okay.
The -- can you give me the earliest example you have of Congress issuing a legislative subpoena?",douglas_n_letter,"The -- the -- I'm sorry, Your Honor, I'm not coming up with something right now off the -- the tip of my tongue.",1,0
2019_19-715,j__clarence_thomas,137,What's the first example of Congress issuing a legislative subpoena to a private party for private documents?,douglas_n_letter,"The -- the Congress investigated the -- the St. Clair expedition. It didn't actually issue a subpoena in that case but its equivalent of the time.
And President Washington consulted with his closest advisors and decided to provide Congress with every single thing that it requested. So that was just several years into the --",1,0
2019_19-715,j__clarence_thomas,139,Thank you.,douglas_n_letter,"The -- I'm sorry, Your Honor.
The -- the Watkins decision has a lengthy discussion of that.
I don't have off the top of my head the very first one.
But my memory is that this Court describes that in great detail in Watkins.",1,0
2019_19-715,j__clarence_thomas,215,"Yes.
I'd like to follow up on that, Mr. Chief Justice. Mr. Letter, the -- that's -- you know, at some point, there's a straw that breaks the camel's back, and it seems as though you're saying that we should look at these in isolation as opposed to in aggregate -- in the aggregate. Why wouldn't we look at all of them and look at the -- the full effect and whether at some point it debilitates the President?",douglas_n_letter,"Your Honor, I think what you would do is, if these were subpoenas from the House and the Senate, a massive number of them, going to the -- the White House, then there certainly would be at a certain point where it would affect the ability of the White House and the President to function.
There's no doubt about that. But these subpoenas are to three private businesses involving --",1,0
2019_19-715,j__clarence_thomas,217,"Why would it be limited to the House and the Senate? I mean, it could be every grand jury.
It could be every prosecutor.
The concern that we had in the Clinton case is, at some point, this thing -- it gets out of control, as one -- one could be manageable, but 100 could be impossible.",douglas_n_letter,"Your Honor, I'm sorry, I -- I must have misspoken.
I meant to answer the Chief Justice's question by saying, yes, if there are a massive number of subpoenas from the House and the Senate to the White House, and -- and the White House can come in and say: Look, we -- we can't do anything.
All we're doing is answering subpoenas all day long.
This is -- is impacting the ability of the President to do his job.",1,0
2019_19-715,j__clarence_thomas,220,"Well, I think we all know it's about the President.",douglas_n_letter,"And Your -- Your Honor is right.
And, therefore, if there were -- if our subpoenas were on top of numerous others from grand juries around the United States, you could look at that.
But let me emphasize one more time, our subpoenas are -- the three are not to the President.
They are to private business entities.
Nothing is required of the President here to -- for these subpoenas to be fully complied with.
Not a single thing is required of the President or the White House.",1,0
2019_19-635,j__clarence_thomas,15,"Yes, counsel, just a couple of questions.
I'm interested in whether or not you can point us to some express language at the founding or during the ratification process that provides for this immunity.",jay_alan_sekulow,"Well, Clinton versus Jones, of course, was in federal court.
This is in state court. Clinton versus Jones was a civil case. This is a criminal case.
And as this Court noted on page 691 of its opinion, if, in fact, the Clinton versus Jones case had originated in a state court proceeding, it would raise different issues than separation of powers, concerns over local prejudice, and in Footnote 13, this Court said that any direct control by a state court over the President may implicate concerns that are different than either branch disputes under separation of powers.
So it would be a --",0,1
2019_19-635,j__clarence_thomas,17,Does it make a difference when a subpoena goes to a third-party?,jay_alan_sekulow,"Well, there -- there's a couple.
There was a colloquy between Vice President -- well, ultimately, Vice President Adams and Senator Ellsworth where they talked about process against the President and they took the position that any process against the President would be constitutionally problematic. Thomas Jefferson, of course, wrote in the letters he had regarding subpoenas that were issued in the Burr trial that allowing local magistrates to banter about a sitting President from north to south and east to west would interfere with the President's responsibilities. And as this Court just -- in the previous argument just stated, the burdensome nature of this is categorical.
It's not -- you can't just look at the one subpoena.
It is the potential for 2300 DAs, or just 1 percent of them, 23 DAs, issuing process against a president. But the concern over interference from our founding with the President's responsibilities was discussed, and that's why in the Constitution there's process to deal with it.",0,1
2019_19-635,j__clarence_thomas,19,Thank you.,jay_alan_sekulow,"Certainly not here. Number one, they've -- the Respondents have either forfeited or waived it.
They have conceded in their brief that they -- they are seeking the President's documents.
These are the President's documents.
He is the real party in interest, and he has the burden, including review with his counsel, over any existing privileges and what these documents might entail.",0,1
2019_19-635,j__clarence_thomas,101,"Yes.
General Francisco, the -- you mentioned the level of threat to the President or burden on the President.
How do we determine that, when it's too much?",noel_j_francisco,"Well, Your Honor, I think that in both instances the argument would be available to an article -- you -- you would be able to make that argument to an Article II federal court.
Under our argument, if the court found that the prosecutor hadn't met the Nixon special needs standard, it wouldn't need to address the broader immunity question. If it did find that the special -- that the district attorney met the special needs standard, it would have to then address the broader immunity question.
And all we are saying is that, unless and until the special need issue is addressed at the threshold, there's no need to address the broader immunity question in this case.",2,1
2019_19-635,j__clarence_thomas,103,Thank you.,noel_j_francisco,"Well, Your Honor, here, I think there are a couple of things that you can take into account. First, the fact that we're in state court, I think, is quite significant.
Local prosecutors are necessarily going to put more emphasis on local interests than national ones. It simply reflects the manner in which they rise to office through elections by local, relatively homogenous political communities. And in New York State, I would also add that the trial court judges are elected in a similar way. So, there, you've already got this risk of local prejudice.
And so what the special needs standard does is -- is that it ensures that there's a federal court that's available to balance the local interests against the national ones, including the President's need to do his job. And then, secondly, it also has to do with the ordinary grand jury rules that would apply to a local prosecutor exercising his authority.
Those rules were not designed to and they're not sufficient to protect Article II interests since, under ordinary grand jury rules, a district attorney never has to make a particularized showing of need. Instead, the burden is on the witness to show that the subpoena can have no conceivable relevance to any plausible subject of an investigation. Now that is a perfectly appropriate standard in the ordinary case, but the reason why Nixon applied the special needs standard above and beyond the ordinary rules of criminal procedure was because the Court recognized that the President is the sole person in whom all Article II powers are vested. And so he is entitled to a measure of protection above and beyond the ordinary rules. And the special needs standard is one of those measures of protection. To put -- point back to Justice Breyer's very persuasive concurrence in Clinton against Jones, I think Justice Breyer correctly predicted that this Court would need to develop special protective procedures precisely for the President in the context of litigation like this.",2,1
2019_19-635,j__clarence_thomas,160,"Thank you, Mr. Chief Justice. Mr. Dunne, you were about to say how DOJ's approach would harm the grand jury process.
Would you finish that?",carey_r_dunne,"Yes.
I -- I -- I think we believe that a prosecutor, if there's been an -- an affirmative showing by -- by a president of an Article II burden, and, of course, the courts have below held that there has not been such a showing here, but if in a different case there was such a showing made, we believe a prosecutor should be required to show, one, an objective basis for the investigation and, two, a reasonable probability the request would yield relevant information. We think language like that would be more consistent with past cases of this Court and with the realities of a grand jury investigation. And, frankly, the courts below also already found that we've met that standard here. The -- the problem is that the alternative of requiring a state prosecutor to get permission first from a federal judge for any request relating to a president's business activities would undermine this Court's prior rulings, like the one in R Enterprises that a grand jury shouldn't be burdened by procedural challenges and delays because it's a confidential process and not an adversarial proceeding.
And the DOJ's new standard just ignores that. The other problem --",1,1
2019_19-635,j__clarence_thomas,162,So what -- what limits a grand jury process in -- in New York? What are the limits?,carey_r_dunne,"Yes.
And I think I was just addressing that, Justice Thomas.
That is, you know, to require us in any given case to run to -- across the street to federal court and say, by the way, we have an investigation underway, it happens to touch on a president's prior business transactions in which he and others were involved in, and we'd like to get permission to send a subpoena for records that are in either the possession of a president or maybe the president's agents, like his accounting firm here, again, it completely upends the way that a grand jury process is supposed to work. If I might, the second big problem I think with the DOJ's analysis is that the language that they've chosen just doesn't work, contrary to why as to what I just set out, because it only applies in the context of a trial subpoena. It calls for a ""stringent showing"" that the request is ""directly relevant to central issues at trial and charging decisions."" Again, that language just doesn't apply in the context of a grand jury when no charging decisions have been made. So that's why the -- the formulation that we've suggested, I think, would be more consistent with what's needed in a grand jury context.
But, again, we think that is utterly unnecessary here to apply in our case because, A, there's already been a finding of no Article II burden, and, B, we have already met the standard by the -- by the district court's finding that our -- our investigation is well-founded and brought in good faith. So I don't think this --",1,1
2019_19-635,j__clarence_thomas,164,"What if you thought it was -- the President said it was impossible for him to do his job, as opposed to just being burdened? Would that -- would we have a role to limit or somehow end the grand jury process?",carey_r_dunne,"Well, the limits are, I think, the same basically as they are in federal court and most other states, Your Honor.
I mean, yes, a -- the recipient of a subpoena who has a basis to argue either a privilege or a burden of some sort has the right, as the President did here, to go into court and make those factual arguments that it's -- that's -- that either it should be quashed or -- or constrained in some fashion.
It is -- there is -- there's a grand jury judge who supervises all grand juries and their activities, who's always available here. But I think the more important point perhaps, Your Honor, is that, obviously, given the decision of the court of appeals below in this case, and to address that concern in that footnote in -- in -- in -- in Clinton, at this point, it's clear that a president, in particular, who has a concern about this kind of impact on Article II duties now always has the ability to go into federal court and not into state court, which was the main concern in that footnote in Clinton.",1,1
2019_19-635,j__clarence_thomas,166,Thank you.,carey_r_dunne,"Absolutely, Your Honor.
I mean, I think that's -- that's the point of the case-specific analysis, is -- is that it gives a -- a court, and here a federal court, to hear a concern like that expressed, and if the concern is -- you know, if somehow this shuts my office down or is -- is a real burden, it's not just a speculative mental distraction claim, then, yes, the courts are empowered to impose a wide variety of limitations, including, if necessary, to shut an investigation down or to shut a subpoena or a litigation down. That's the beauty of this Court's prior decisions in Nixon and Clinton and others, which have decided consistently to apply the case-specific analysis and -- and -- and have rejected the notion that this is best treated with a categorical prophylactic rule. I just think that that's not appropriate here when it's all so case-specific.",1,1
2019_19-635,j__clarence_thomas,254,"One brief question, Mr. Dunne.
There's been much discussion about burdens on the President.
I'd like from you a couple of specific examples of what you think a burden would be that actually counts in your analysis on the part of the President.",carey_r_dunne,"Yes, I know, Your Honor. And -- and, therefore, the answer in that case is what's happened here, which is a case-specific analysis before a court, which, as they do all the time, is able to balance and listen to arguments about burdens. And, as here, when the court finds there's no Article II burden whatsoever, after an opportunity to be heard, that should be the answer.
And -- and that's what's happened here.",1,1
2019_19-635,j__clarence_thomas,256,I understand that.,carey_r_dunne,"Well, I guess, Your Honor, again, hypothetically, because our -- our subpoena imposes, we say, no burden whatsoever.",1,1
2019_19-46,j__clarence_thomas,15,"Yes, Ms. Ross.
The -- a couple of questions. The -- could Booking acquire an 800 number, for ex -- that's a vanity number, 1-800-booking, for example, that is similar to, for -- 1-800-plumbing, which is a registered mark?",erica_l_ross,-- that the decision --,0,0
2019_19-46,j__clarence_thomas,17,"Well, the -- that -- that -- that could be true, but the -- I'd like you to compare this to Goodyear.
In Goodyear, you had a generic term, but you also had added a term such as company or inc., which any company could use. Now, with booking, here, there can only be one domain address "".com."" So this would seem to be more analogous to the 1-800 numbers, which are also individualized.",erica_l_ross,"So, Justice Thomas, under the Federal Circuit's decisions, yes, it could. Those decisions, I think, may -- are -- are sort of debatable under Goodyear and the principles that we think control here, but the Federal Circuit -- the PTO, rather, does follow those decisions because of the right of direct appeal to the Federal Circuit from PTO decisions. Now I think it's significant that those are distinguishable in the sense that the core problem with Booking.com is that it allows Respondent to monopolize booking on the Internet because of the fact that longer domain names of Respondent's competitors, like ebooking.com and hotelbooking.com, can include Booking.com.
That is not as obviously true of something like 1-800-booking.",0,0
2019_19-46,j__clarence_thomas,96,"Thank -- thank you, Chief. The -- just getting back to the Chief's question, Ms. Blatt, you -- you seem to rely almost exclusively on the primary significance test.
Do you need that test in order to prevail here?",lisa_s_blatt,"Yes.
So let me get to the third reason, which I think is the legal reason in terms of why it doesn't crowd out.
The more descriptive a mark is, the harder it is for that mark to show a likelihood of confusion, a requisite element in any infringement claim. And the ease with --",1,0
2019_19-46,j__clarence_thomas,98,Yeah.,lisa_s_blatt,"No, because, regardless of what you think of our test, the government can't be right because three statutory provisions that don't mention primary significance test overrule, repudiate, abrogate, and completely eradicate any notion that you could have a per se rule that would ignore what consumers think, which is why the Court in Qualitex didn't need some primary significance test; it just said you look at -- you don't have the common law per se bar against trademarking colors; it's just a factual question about what consumers think.
Do they find the mark useful? And so we -- we win under three provisions. I think the other problem, even putting aside those three provisions, Justice Thomas, is that there's a whole separate problem the government has, that there are two provisions that require courts to look to how consumers would view the mark as a whole and not its component parts. And so you can't just think because ""Wine Company"" -- ""wine"" is generic, ""company"" is generic, ""Wine Company"" is generic.
And that's the same, you know, with the word ""container"" and the word ""store."" You put the two together.
""Booking"" or "".com,"" you put the two together and you have to -- you have to look at the way consumers would view that as a whole. That also abrogates a per se rule. So you don't even need to mention primary significance to know that the government is wrong.
It just so happens that every court has always said the primary significance test governs.",1,0
