case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
15-1498,j__neil_gorsuch,129,"Exactly.
And that's where I get stuck, right, because the consequences in many civil matters can be very grave, more so even than a lot of criminal penalties.
Civil forfeiture, take a man's home, his entire livelihood, deport him. And I can think of lots of other examples that can be graver than any misdemeanor offense on the books today.
And again, the line between civil and criminal depends upon a seven-part non-exclusive factor balancing test. So what am I supposed to do with that?",edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,131,Great. (Laughter).,edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,133,"All right.
But let's answer the question first and then you can go on.",edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,135,How do I determine that?,edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,146,"What do you think about this line? Life, liberty, or property.",edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,148,It's right out of the text of the Due Process Clause itself.,edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,180,Mr. Rosenkranz?,edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,182,"What do you say to the critique that the void-for-vagueness doctrine, as a racial issue matter, is just substantive due process and suspect on that basis and therefore should be narrowly construed?",edwin_s_kneedler,"But on grounds we think were not correct because the immigration judge did not apply the categorical approach, which has since been determined to be the right way to look at crime involving moral turpitude.",0.0,0
15-1498,j__neil_gorsuch,210,"You're not asking the executive -- for the executive to define these crimes.
You're asking us to do it, right?",edwin_s_kneedler,"Well, it can be -- I don't know the percentage, but it's also a basis for denial of discretionary relief. Also in deciding what -- what falls in this category, statistics are not the -- the major thing.
There are plenty of things to look at, the body of judicial decisions construing the very provision, the background of the legal traditional, which is what this Court drew on in -- in Leocal, in saying that burglary is a classic example, it's a classic example for the reasons that I just gave. You can look at the legislative judgments embodied in the crime, is the -- is the circumstance when force is not used, does it -- is it like the situations where the elements are -- are present? You asked for an example, I think, of a -- of a crime that would be in under ACCA and out here.
Possession of a weapon is one because possession -- inherent in the possession is not the use.
There has to be a subsequent act in the use of a weapon. So that's -- that's out here because it's not in the course of committing the crime of possession.
We said it was in, in ACCA, because it is -- injury might flow, and it was actually a pretty good illustration of the difference between the two circumstances. And, finally, with respect to immigration, I think it's important for the Court to understand that immigration provisions and grounds for deportation are often written in very broad and general terms and given content by the executive branch in which Congress has -- has vested authority. Crimes involving moral turpitude --",0.0,0
15-1498,j__neil_gorsuch,212,This isn't an example where Congress has delegated authority to the executive to do this. Are you asking -- are you suggesting it's delegated to this branch to do it?,edwin_s_kneedler,"Well, in the immigration context --",0.0,0
17-494,j__neil_gorsuch,70,So even if --,malcolm_l_stewart,"And -- and, certainly, if the Court issued a decision that said physical presence is no -- that adopted our -- kind of our view of the correct answer that said you sell -- you make one sale into the state, you are obligated to collect the sales tax, I have no doubt that if the Court issued that ruling, many states would adopt regimes that are less hospitable to retailers, unless they were stopped from doing that by Congress. My -- my point, though, is that there are various contexts in the -- the dormant Commerce Clause, particularly in determining whether a state's tax is likely to cause duplicative taxation, in which the Court says: What if every state were to do this? Wouldn't the burdens on interstate commerce be exorbitant? I have my doubts that that mode of analysis applies here, but even if it -- if it did, what the retailers are asking for is something more -- much more than that.
They are asking for the Court to say that because, if every other state adopted a regime that was a much more onerous variant of what South Dakota's statute does, South Dakota's statute must be invalid. There's no basis in the Court's dormant Commerce Clause jurisprudence for holding that.",2.0,1
17-494,j__neil_gorsuch,86,"I -- I -- I don't think you've quite addressed Justice Ginsburg's question, though, which is brick-and-mortar retailers, if they choose to operate in any given jurisdiction, have to comply with that jurisdiction.
There are a lot of retailers that have to comply with lots of different jurisdictions' rules. Why should we favor, this Court favor, a particular business model that relies not on brick and mortar but on mail order? I understand in Bellas Hess the Court was concerned about a nascent, small mail order industry.
Those concerns seem a little antiquated today. So maybe if you could address, Justice Ginsburg's question is the same one I have, so anything you might say on that would be helpful.",george_s_isaacson,"Well, the -- the dormant Commerce Clause takes as its principal objective the maintenance of a single national marketplace that is free and accessible to all participants. And the Court found back in the Bellas Hess decision in '67 that the existence of 2300 different sales and use tax jurisdictions with varying rates, varying exemptions, varying taxability items, varying filing requirements and audit obligations, was a burden on in-state commerce. In 1992, when Quill was decided, that figure went from 2300 to 6,000.
That figure today is over 12,000 different jurisdictions. So the concern that the Bellas Hess and Quill courts had was the notion that a free and open market would be encumbered by that degree of complexity.
And that complexity has only worsened over time.",1.0,1
17-494,j__neil_gorsuch,88,"I accept that, but it's still not responsive, counsel. You're -- you're -- you're just merely pointing out that more Internet retailers are moving toward brick and mortar.
Fine.
But, again, why should this Court favor those who don't over those who do? That's the question.",george_s_isaacson,"Thank you, Justice Gorsuch. Borders count.
States exercise their sovereignty based upon borders, territorial limits.
It's a key part of horizontal federalism in this country. So, if there's going to be some standard that determines when is a company subject to the tax jurisdiction of a state, using the -- the territorial limits of that state make sense. What I think is most significant in looking at this -- this issue is that most of the large retailers -- 19 of the 20 largest Internet retailers already do collect tax because the nature of the market has required them to establish a local presence.
Among the 100 top Internet retailers, the collection rate is between 86 and 97 percent.",1.0,1
17-494,j__neil_gorsuch,90,Not necessarily.,george_s_isaacson,"So the -- the United States has suggested that even one sale into the state would require collection.
Now a point of sale retailer only has to comply with one jurisdiction, where their store is located.",1.0,1
17-494,j__neil_gorsuch,96,"Well, but it starts at $12.
We know that too.
Right? So that figure seems a little misleading. I guess the real question that I think Justice Breyer is maybe getting at, and I'd love your help on this too, is the comparative difference.
Right? After Quill, now states may force Internet providers to provide information, like Colorado does, that enable them to collect tax from the taxpayer.
So the real delta here isn't no duty at all on the Internet supplier versus collecting sales taxes.
It's something like Colorado's regime versus collecting sales tax. Do you have any information at all as to which is the lesser burden? I've wondered whether the Colorado regime might be more burdensome to clients like yours who do sales over the Internet than just simply collecting the sales tax itself.",george_s_isaacson,"I do not know what it costs Amazon, but I do know that in the Kavanagh report, which we cite in our -- in our briefs to the Court, indicated that the cost of just implementation and integration of a software system, before you're dealing with any of the other issues, costs up to $250,000. That the maintenance of a system --",1.0,1
17-494,j__neil_gorsuch,98,Do you have any data on that? Is there anything at all that tells us that?,george_s_isaacson,The Colorado regime is much less burdensome.,1.0,1
17-494,j__neil_gorsuch,130,When you say -- I'm sorry.,george_s_isaacson,"Well, in -- in this instance, leading state leaders -- for example, the Director of Tax Policy for the Conference of State Legislatures has publicly stated that if this Court were to overturn Quill, there's no reason that the states would favor federal legislation. So that dynamic is one which I think would likely stalemate Congress rather than encourage Congress to act. I do want to make special emphasis on the issue of -- of stare decisis because, since Quill has been in place, and there's been a clear explanation of what the standard is for tax jurisdiction, literally thousands of companies have conformed their conduct to the standard that was -- was established. Justice Scalia's concurrence in the Quill case said that, where that kind of reliance is present and companies have ordered their economic affairs in that reliance, that the adoption of stare decisis is at its acme. And he also pointed out that that is especially so where Congress can address the issue. If Congress were to address the issue, I think there would be no doubt that it would be purely prospective.
In fact, I think that's the only thing Congress could probably do, is have a prospective law. But this Court has indicated that a purely prospective ruling is inconsistent with its view of the law and made that very clear in the -- in the Harper case.",1.0,1
17-494,j__neil_gorsuch,139,"Is the same true of Colorado's reporting requirements? I mean, if we're going to compare barriers to entry, we have to compare apples to apples.
And -- and so we wouldn't compare it necessarily against a baseline of nothing.
We'd have to compare it against the reporting requirements of a state like Colorado's.
So do you know what the difference, the delta there is?",george_s_isaacson,"The Small Business Administration defines small business in various categories of -- of business activity. So that's certainly a source that you could look at. The figure of 200 transactions, I think, needs to be put into -- into clear perspective.
The average Internet transaction is $84.
So 200 transactions times $84 is less than $17,000. So it's not the $100,000 a year figure.
And there are many Internet sellers, for example, Etsy has 1.9 million participants on Etsy, and many of them are selling products that have only a $10 sales value.
So $10 times 200 is $2,000. The compliance cost of -- of complying with the South Dakota sales and use tax law on $2,000 worth of sales would far exceed whatever the profit margin is.
And it becomes a good example of --",1.0,1
16-1432,j__neil_gorsuch,22,"Well, I think, counsel, Justice Ginsburg's question goes to the -- the weighing that some of our cases suggest that we have to do in this -- these cases.
And if you concede, as I believe you have, that Minnesota could achieve everything it wants to achieve by prospectively applying this law and then retroactively or -- ordering courts to make sure that this issue is dealt with in divorce decrees, how does that inform our analysis as to the legitimacy and need for overriding contracts in these cases?",adam_g_unikowsky,"Yeah, so, first of all, no other statute actually does it that way without a revocation-on-divorce statute. Respondent does cite statutes like that from Virginia and Utah, but those states also have revocation-on-divorce statutes.
These notification requirements are -- are kind of a supplement to that. I guess Minnesota could have done that, but I don't think it would accomplish the goal of the statute, which was to align the law of life insurance policies which -- with the law of wills, which is what the Uniform Probate Code said, because, again, wills automatically -- excuse me, a divorce automatically revokes the --",0.0,0
16-1432,j__neil_gorsuch,24,"Prospectively, though, you acknowledge it could have achieved all it wants to achieve?",adam_g_unikowsky,"So, first of all, I would -- I don't agree with the premise that Minnesota could have achieved all they wanted to achieve just by this notice requirement. First of all, I think that, again, the goal is to align the law of life insurance policies with the law of wills, and the will is revoked. So Minnesota wanted to --",0.0,0
16-1432,j__neil_gorsuch,26,"And, retroactively, it could have done as Justice Ginsburg suggests and told divorce courts that this is a matter that they'd have to take up.
So how is it that they wouldn't be able to achieve all that they wanted to achieve?",adam_g_unikowsky,"Yes, that's true.",0.0,0
16-1432,j__neil_gorsuch,40,But your answer for Contract Clause purposes would be the same?,adam_g_unikowsky,"So I -- that's an unsettled question of state law.
I think that there is a -- there's an unpublished Minnesota decision that says it would apply in that context because the person can still redesignate.
So I think that does present some retroactivity concerns, but I think it's retroactivity concerns with respect to the divorce decree.
In other words, it seems to be altering an employed term of the decree. So I think the analysis in that case would be kind of a due process analysis because it's an issue of changing a judgment rather than changing the -- the preexisting contract.",0.0,0
16-1432,j__neil_gorsuch,42,Based on the decree rather than the contract?,adam_g_unikowsky,"Yes.
With respect to the underlying insurance policy, yes.
I think that the -- the reason that there would be a retroactivity concern is that it would interfere with settled expectations at the time of the divorce.",0.0,0
16-1432,j__neil_gorsuch,72,"But, counsel -- counsel, do we know that the -- the dead husband here didn't, as part of the divorce, wish this asset to remain with his -- with his ex-wife? Sometimes that is part of a divorce arrangement, that certain assets stay with the spouse. Is there any indication in this record at all that the decedent wished this asset to go anywhere else?",adam_g_unikowsky,"So, you know, in the 1970s, there was a very dramatic revolution in American divorce law.
Before the '70s, divorcing wives were left often destitute after divorce.
And a number of states -- actually, all the states passed statutes that fundamentally altered divorce and made the distribution of assets more equitable.
Women still are statistically worse off in divorce, but it's better now than it was in -- in 1950. And many times divorcing husbands would lodge due process and Contracts Clause challenges to these statutes, essentially saying that, when I bought the asset, I would have kept it in a divorce.
And, therefore, it violates the Contracts Clause to change the divorce laws. And those -- those arguments were rejected by state courts, essentially saying it's -- it's -- it's a police power issue. States are allowed to decide how assets are distributed in divorce. We view this as analogous because, really, again, the statute is inert until there's a divorce, and even when there's a divorce, all the statute does is it regulates --",0.0,0
16-1432,j__neil_gorsuch,74,Does anyone pay life insurance for the joy of paying life insurance?,adam_g_unikowsky,"I mean, we don't know. All we know is that the statute was on the books and there is a life -- there's a divorce settlement and the settlement does not override the default rule that perhaps the divorce lawyers told them about.
I mean, we don't know what the divorce lawyers told them.
That's all we know. So, no there -- I mean, we don't exactly know what he wanted and we don't know at this point, that's certainly the case.
But I -- I think that it's just hard to say there's an impairment of his reliance interests when, really, the reliance interests came to play when the state --",0.0,0
16-1432,j__neil_gorsuch,76,"Isn't the specification of the beneficiary pretty important? I mean, Justice Washington in Dartmouth College said, you know, the bounty of a contract is -- is -- is essential to the obligation.",adam_g_unikowsky,No.,0.0,0
16-1432,j__neil_gorsuch,82,"Well, what -- what if it didn't go to his contingent beneficiaries? Then what?",adam_g_unikowsky,"Correct.
So, yes, so his -- so -- and that's another reason we think that the statute isn't necessarily an impairment, because when the -- the money goes to -- it's not as though the insurer is relieved of the obligation to pay.
The money simply goes to the contingent beneficiaries.",0.0,0
16-1432,j__neil_gorsuch,84,"Let's say the statute said it -- it goes to a charity or -- or, instead of the children, some -- some nice thing for children.
Would that be a Contract Clause violation?",adam_g_unikowsky,"Well, if there's no contingent beneficiary, it goes into the estate, and it's -- it's -- the money is distributed.",0.0,0
16-1432,j__neil_gorsuch,86,"And if not, why not?",adam_g_unikowsky,I think that that would --,0.0,0
16-1432,j__neil_gorsuch,88,"No, no, no, no, no, not so easy. (Laughter.)",adam_g_unikowsky,I think that would be a -- a more difficult case for us.,0.0,0
16-1432,j__neil_gorsuch,90,Would that be a Contract Clause violation?,adam_g_unikowsky,So I'm -- I'm --,0.0,0
16-1432,j__neil_gorsuch,92,Surely you've given some thought to that.,adam_g_unikowsky,So I'm going to stick to my --,0.0,0
16-1432,j__neil_gorsuch,94,"So the state says, contract, we don't care about your primary or your contingent beneficiary.
The money goes to the state. The Constitution of the United States says that a state cannot impair the obligations of a contract. And -- and you don't think we have a problem?",adam_g_unikowsky,"I'm going to stick to my guns and say I don't think it was, but you don't have to agree with me to vote for us in this case.
Okay? So, first of all, I am going to stick to my guns and say I don't think that would be a Contracts Clause violation.",0.0,0
16-1432,j__neil_gorsuch,96,"No, no, no, no, a Contract Clause.",adam_g_unikowsky,I think that would be a taking because it would violate the Con --,0.0,0
16-1432,j__neil_gorsuch,98,"No, I'm asking you about Contract Clause violation.",adam_g_unikowsky,"No, I don't think so. That would be a taking because it would violate the Constitution even going forwards.",0.0,0
16-1432,j__neil_gorsuch,100,"You'd say that's no Contract Clause violation.
There's no impairment of an obligation in that case.",adam_g_unikowsky,Yes.,0.0,0
16-1432,j__neil_gorsuch,102,"No, no, the statute just says it goes to the -- goes to wherever, to the state, a nice charitable organization we'd all agree on that most people would support, if not everybody, most people, just like most people would want to change their beneficiary here.
That there's no impairment of an obligation in that case?",adam_g_unikowsky,If the money just escheats to the state --,0.0,0
16-1432,j__neil_gorsuch,104,"They also talked about remedies, right, as being distinct from obligations, didn't they?",adam_g_unikowsky,"Right, so we have the broader arguments and the narrower arguments in our brief.
Under the broadest argument in my brief, that's not an impairment, because it's like a will.
We make the argument this is analogous to a will.
A will isn't a contract. It may be bad for money in a will to be distributed to some party, but that's not a contractual obligation. But if you disagree with me, Your Honor, we have several arguments in our brief that distinguish this precise scenario you have discussed.
So one of our leading arguments in our brief is that this is a mere default rule and that's not an impairment when there's only a paperwork burden. That argument which we make which is supported by numerous 19th Century cases, long before Blaisdell, would not apply to the hypothetical you've just given. So we cite a number of cases in which there's these recording statutes that say, if you don't submit a piece of paperwork to the government, you lose your rights altogether. They're extinguished. And those statutes did not exist at the time the contract was purchased. And in a series of 19th century cases, from peak -- a peak era of enforcement of the Contracts Clause, the Court had no difficulty upholding those statutes saying it's just a paperwork obligation and, therefore, there's no impairment in the relevant sense. And so --",0.0,0
16-1432,j__neil_gorsuch,106,"The recording statutes meant -- merely said that your -- your remedy would be different if you didn't record, right?",adam_g_unikowsky,"Some of those -- that's true.
But I think that these were not remedial statutes.
I think that these destroyed the obligations altogether.
Like, if you didn't submit the recording obligation, the mortgage was wiped out.
So that's not -- I don't think it's a remedial issue.
I think that's wiping out the rights. I mean, for instance, the Gilfillan case from the 19th century is another good example that has nothing to do with contractual remedies.
That was a case involving a bondholder settlement --",0.0,0
16-1432,j__neil_gorsuch,191,They have to write a letter.,shay_dvoretzky,They're out of luck unless they redesignate --,1.0,0
16-1432,j__neil_gorsuch,193,"Somebody has to write a letter.
Okay. (Laughter.)",shay_dvoretzky,"Unless -- right, exactly.
Unless they redesignate the beneficiary.",1.0,0
16-1432,j__neil_gorsuch,194,I think we've established that.,shay_dvoretzky,"Unless -- right, exactly.
Unless they redesignate the beneficiary.",1.0,0
16-1432,j__neil_gorsuch,198,"Hopefully, they read --",shay_dvoretzky,We all do.,1.0,0
16-1432,j__neil_gorsuch,200,"Either that or the state statute. Okay.
My -- my question for you, though, I want to pick up where Justice Breyer left off, and that's recording statutes.
What do we do about those? This Court has long held that those are fine and -- even though they pose some limits on -- on contracting.
And -- and your colleague on the other side suggested that the best line we draw is how substantial the impairment is. This Court has approved recording statutes as an impairment.
What do we do about those?",shay_dvoretzky,We all do.,1.0,0
16-1432,j__neil_gorsuch,218,"But isn't that because Justice Marshall also said that marriage contracts are not within the cognizance of the Contract Clause? And I don't think anyone disputes that life insurance policies are within the cognizance of the Contract Clause, or -- or do you?",adam_g_unikowsky,"Thank you, Mr. Chief Justice. So there's been a lot of different arguments floating around at the argument today.
There's arguments about divorces, about wills, about reliance, and others.
So I'd like to just say a few words about what I think would be a -- a kind of a clean way to resolve this case narrowly that wouldn't open some of the parade of horribles that -- that some members of the Court have been concerned about. Some lower courts have conceptualized life insurance policy beneficiary designations as similar to wills.
That's a broad argument that produces some of the concerns that Justice Gorsuch posed questions about. We stick to that argument, but the Court doesn't need to -- to decide that in order to -- to vote in our favor today. So I think -- I'm sorry.
I think that the first important principle is that this is a divorce case.
The Court isn't reaching out and interfering with private relationships.
The statute only comes into effect when people come to the court and vest the court with jurisdiction to divide their assets. And my colleague discussed what -- the statements of Chief Justice Marshall.
Chief Justice Marshall himself said that the Contracts Clause has never been understood to restrict the general right of the legislature to legislate on the subject of divorces.
So I think that we have a very strong originalist argument that, specifically in the context of divorce, the police power simply --",0.0,0
16-1432,j__neil_gorsuch,220,Because marriage contracts are not within the cognizance of the clause.,adam_g_unikowsky,"No, I -- I -- certainly, they are.
But the statement that Chief Justice Marshall made is that the general right of the legislature to legislate on the subject of divorces has not been questioned. And I think this is a fortiori --",0.0,0
16-1432,j__neil_gorsuch,222,Right?,adam_g_unikowsky,"No, but I -- I think this is --",0.0,0
141-orig,j__neil_gorsuch,35,"Ms. O'Connell, one of the federal interests you've asserted is the treaty with Mexico.
And I'm curious how it interacts with this Court's decision in Medellin, where this Court distinguished between self-executing treaties and treaties that aren't self-executing. Is the treaty here self-executing? And if it's not, then how is it a federal interest to seek a binding enforceable judgment on the basis in domestic law of a treaty that isn't enforceable under domestic law?",ann_o'connell_adams,"The Court's standard for intervention is that intervention of the United States is appropriate where there is distinctive federal interests at stake that are best presented by the United States. So, I mean, I guess the Court could say, you know, we don't have any claims, but we could be a defendant, something like that.
We -- we need to be here in the case in order to -- to be able to present evidence and to be able to be bound by this decree. But our argument that we --",0.0,-1
141-orig,j__neil_gorsuch,45,"Is it -- do we know that that's the end of that? I mean, it sounds like you haven't studied the question of whether it's self-executing or not. Does the government have a position on that?",ann_o'connell_adams,"Okay.
So it's -- it's been enacted.",0.0,-1
141-orig,j__neil_gorsuch,47,Okay.,ann_o'connell_adams,I don't.,0.0,-1
141-orig,j__neil_gorsuch,49,All right.,ann_o'connell_adams,I don't.,0.0,-1
141-orig,j__neil_gorsuch,115,"But -- but, Mr. Yarger, I'm still stuck on -- on this.
I understand your -- your carving out of the treaty interests, but the United States has preexisting contract obligations to two water districts to provide a certain amount of water. And the resolution of this compact dispute could affect the United States' ability to fulfill its contractual obligations.
I think you'd agree with that.",frederick_r_yarger,"Yes, the domestic issues which Congress has said for 130 years, project rights are state law water rights that are subsumed within an equitable apportionment that the states either negotiate or this Court sets. So it's no different from the many cases the United States has participated in, either as amicus, which I think is a pretty strong indication that in past cases at least, the United States hasn't saw fit to try to establish the precedent of being able to take states into litigation when they're not in litigation, and -- and it can assert those interests and make all the arguments that it needs to make. And I think it gets back to the --",-1.0,-1
141-orig,j__neil_gorsuch,117,Then why isn't -- why isn't that significant federal interest right there?,frederick_r_yarger,I -- I would agree with that.,-1.0,-1
17-965,j__neil_gorsuch,250,"Mr. Katyal -- Mr. Katyal, if I might on -- on the statutory question before we leave it.
We've been proceeding so far on the assumption that we can reach the merits, but the government makes the argument, for example, that aliens who are removed from this country have to bring their claims personally and third parties can't vindicate those rights of aliens being -- who are present in this country, and asks the question why it should be that third persons should be able to assert the rights of aliens who are not present in this country.
What's the answer to that?",neal_kumar_katyal,"Not at all, Your Honor, and no President has run afoul of this, you know, and that's because, here, the President and his advisors have directly tied this policy to those statements.
And the red brief at page 70, I think, is the greatest illustration of that. That's a constitutional claim.
And I certainly want to get there, but before doing so, I just want to make very clear the consequences of their position for the INA is that the President can take a wrecking ball to the statute and countermand Congress's fine-grained judgments that --",1.0,1
17-965,j__neil_gorsuch,252,Oh behalf of --,neal_kumar_katyal,"Well, several.
This is not a third-party case.
These are United States citizens bringing this challenge in a state --",1.0,1
17-965,j__neil_gorsuch,254,-- aliens not present in the country?,neal_kumar_katyal,-- of the United States.,1.0,1
17-965,j__neil_gorsuch,256,"I understand that, but those arguments don't work with respect to aliens present in the country.
So why do they work for aliens who are not present in the country?",neal_kumar_katyal,"Well, but they are directly -- they are directly harmed themselves.
Let me just give you one example. Not just the State of Hawaii, whose university is directly impacted, but let's just take, for example, the Alomari -- Mr. Alomari, the 10-year-old in the PARS Equality brief, Justice Breyer, that you were referring to.
This is a 10-year-old daughter in Yemen who is -- who's trying to come here because she has cerebral palsy.",1.0,1
17-965,j__neil_gorsuch,258,Those very same arguments would not succeed.,neal_kumar_katyal,Because I --,1.0,1
17-965,j__neil_gorsuch,260,I think you'd concede that they wouldn't succeed for aliens present --,neal_kumar_katyal,Well --,1.0,1
17-965,j__neil_gorsuch,313,"Mr. Katyal, on that, it's been a long time since this Court has used the Lemon test, reasonable observer, even to strike down a domestic statute, let alone something with purely international application.
What -- what do we do about that?",neal_kumar_katyal,"Justice Alito, I think if it were just the list, I think we'd be right -- you'd be right, although I'd point out that you, yourself, in the Stormans case said that it's a religious -- it raises an inference of religious gerrymander, of ""the burden imposed falls almost exclusively on those with religious objections."" This is a ban that really does fall almost exclusively on Muslims, between 90.2 percent and 99.8 percent Muslims.
And so it does look very much like what you said in Stormans.
But even then, we wouldn't be here if it weren't for all of the different statements. And the best evidence of this, about what a reasonable, objective observer would think, is to look at the wide variety of amicus briefs in this case from every corner of society representing millions and millions of people from the U.S. Conference of Catholic Bishops, which calls it ""blatant religious discrimination.""",1.0,1
17-965,j__neil_gorsuch,325,That --,neal_kumar_katyal,"So two things.
Number one, this waiver process has excluded -- and you have this in the PARS Equality brief at page 14.
A 10-year-old with cerebral palsy who wants to come to the United States to save her life and she can't move or talk.
The 10-year-old was denied a waiver, Justice Breyer. He says there's 430 people who have gotten waivers.
They've never told you the denominator and there's no publication of this process and how -- how often it is.
And the data that we do have suggests as a matter of percentages it's very weak. Just to give you some evidence of that, just the State of Hawaii has gotten about 1,000 letters from people, most of which say we're not even getting waivers on the like.",1.0,1
17-965,j__neil_gorsuch,327,-- raises a question of remedy for me.,neal_kumar_katyal,We've heard very few instances --,1.0,1
17-965,j__neil_gorsuch,329,"We have this troubling rise of this nationwide injunction, cosmic injunction --",neal_kumar_katyal,Yes.,1.0,1
17-965,j__neil_gorsuch,331,-- not limited to relief for the parties at issue or even a class action.,neal_kumar_katyal,"Yeah, yeah.",1.0,1
17-965,j__neil_gorsuch,333,"And, near as I can tell, that's -- that's a really new development where a district court asserts the right to strike down a -- a federal statute with regard to anybody anywhere in the world.",neal_kumar_katyal,Right.,1.0,1
17-965,j__neil_gorsuch,335,What -- what do we do about that?,neal_kumar_katyal,Yeah.,1.0,1
15-1509,j__neil_gorsuch,129,"Counsel, could we back up to where Justice Sotomayor started us off this morning? And that was she pointed out that oftentimes insider status is determined on the basis of the closeness of the relationship without respect to the arm's length nature of the transaction, that that's just presumed. The Ninth Circuit has developed this two-part test, and near as I can tell, it's conjunctive.
You require both closeness and lack of arm's length. Other circuits have different verbal formulations and some haven't even weighed in. Some haven't even weighed in on the question whether there is such thing as a non-statutory insider.
Right? And yet here we're being asked to decide what the right standard of review is. Can we do that with any degree of assurance when we don't know what the right legal test is? And -- and don't we run the risk, perhaps, of sending the wrong signal to lower courts that we're adopting the Ninth Circuit or endorsing the Ninth Circuit's formulation of what the test is?",daniel_l_geyser,"I think they're better situated for two reasons.
One is that bankruptcy judges are fact finders.
They have expertise in looking at the totality of the circumstances.
They're the ones with the front-row seat to the witnesses here. The bankruptcy judge got to see the demeanor of the witnesses and judge their credibility.
They're in a far better position to determine motivation and intent, which we submit are parts of this analysis, than -- than would be an appellate court who has to look on a cold paper record.
We --",1.0,0
15-1509,j__neil_gorsuch,131,"This seems to me a high degree of difficulty.
It's like one of those high dives, you know, it's a -- it's a 10 out of 10 difficulty.",daniel_l_geyser,"Well, Your Honor, I -- I think a couple different points to that.
The first is there is some degree of difficulty of measuring between two points without knowing what one of the points is, but --",1.0,0
15-1509,j__neil_gorsuch,133,"Well, you know, I went and I had a law clerk survey that for me and I've looked at it and I'm not sure I entirely agree. So help -- give me some comfort on that, because I look at like the Fourth Circuit, for example, and they talk about sufficient authority.
A closeness, they're really focused on the closeness aspect of it. And then I look at others and they focus more on the arm's length. And I agree those are two important factors, but the degree of attention given really does seem very different across the circuits.",daniel_l_geyser,"Maybe.
But I -- I think to give you a little bit of comfort, every court of appeals that has addressed this question has effectively adopted the arm's length test.
And --",1.0,0
15-1509,j__neil_gorsuch,135,So it doesn't turn on closeness then?,daniel_l_geyser,"Well, Your Honor, I think ultimately, though, the circuits have looked at this, and this includes Collier's conclusion, surveying all the -- the relevant authority. And as the expert bankruptcy treatise, they've said that the transaction -- the test ultimately does turn on whether it's an arm's length transaction. And -- and I --",1.0,0
15-1509,j__neil_gorsuch,137,So we're not sure about that?,daniel_l_geyser,Closeness is -- is a factor --,1.0,0
15-1509,j__neil_gorsuch,139,The totality analysis of the arm's length?,daniel_l_geyser,"Well, closeness is a factor that weighs into the totality analysis. But --",1.0,0
15-1509,j__neil_gorsuch,141,So the test isn't closeness or arm's length; it's totality?,daniel_l_geyser,"Totality -- you look at the totality of the circumstances, so that whether the parties are close is one factor that courts take into account in weighing the entire evidentiary record, which I think, again, points up to why this is a particularly --",1.0,0
15-1509,j__neil_gorsuch,143,So it's arm's length?,daniel_l_geyser,"Well, it's the totality of the circumstances to determine if the transaction is at arm's length.",1.0,0
15-1509,j__neil_gorsuch,145,Okay.,daniel_l_geyser,So it's arm's length.,1.0,0
15-1509,j__neil_gorsuch,147,But that's not what the Ninth Circuit says.,daniel_l_geyser,"That's -- that's again too, this -- this case --",1.0,0
15-1509,j__neil_gorsuch,149,Both.,daniel_l_geyser,"The Ninth Circuit said that two factors count, but it ultimately --",1.0,0
15-1509,j__neil_gorsuch,155,Should we wait to see what the courts of appeals sort out on all this before we decide what the standard of review is?,daniel_l_geyser,"Your Honor, closeness, again, is -- is something that courts look at to determine if a transaction is at arm's length.
The parties --",1.0,0
15-1509,j__neil_gorsuch,203,But --,morgan_goodspeed,"Sure, Justice Alito. I -- that has been how courts have interpreted this.
I think what they've essentially tried to do is apply an ejusdem generis canon to the statute and say what is the concern with all of these listed entities? And the concern with all of them is that they're going to operate under some sort of conflict of interest and not interact with the debtor in the way that a neutral person would.
So I think that's how courts have extracted this arm's length test from that --",2.0,0
15-1509,j__neil_gorsuch,205,But isn't Justice Sotomayor correct that in a lot of areas we presume that based on the status of the individual involved or the relationship and we don't make an inquiry into the nature of the transaction at all?,morgan_goodspeed,-- as a way of getting at --,2.0,0
