case_id,justice_id,turn_position,justice_utterance,preceding_speaker,preceding_context,side_addressed,label
2020_19-1189,j__amy_coney_barrett,72,"-- let me -- let me interrupt you there and circle back to the congressional ratification point. You know, as Justice Kavanaugh pointed out, the circuits were against you. They had adopted the opposite position. You pointed out in your briefs that the leading treatise, Wright and Miller, had criticized that rule. Should we factor that in at all into our analysis, that there was some criticism of the rule even though it didn't come from courts?",Kannon K. Shanmugam,And as a matter --,0.0,1
2020_19-1189,j__amy_coney_barrett,74,Thank you.,Kannon K. Shanmugam,"I think that's a relevant factor. And I think the government agrees -- and Mr. Lucas can speak to that as well -- but, ultimately, of course, it's the case law that drives the analysis. And when you have a unanimous, clear decision from this Court construing materially identical language in court of appeals decisions that really had very conclusory, if any, reasoning, I think that the law was unclear. And when you add onto that that all that Congress did here was merely to add two words, ""1442 or,"" I don't think that you can conclude that there is ratification, particularly when you go back to the original version of 1447(d) in the Civil Rights Act, where Congress was plainly very concerned about the risk of local prejudice. I think that the Court should not blind itself to that context in making this interpretive decision.",0.0,1
2020_19-1189,j__amy_coney_barrett,131,"Counsel, I want to go back to Justice Kagan's question because I had the same one, the one about multiple grounds for removal, there's a remand order, you decide to appeal it, but you decide not to include the 1442 or 1443 ground in the appeal. And when Justice Kagan asked you if there would be jurisdiction, you kind of hedged a little bit and said maybe that was a -- an instance in which Bell v. Hood could be used or sanctions could be used. But I don't see why so long as the 1442 or 1443 ground wasn't insubstantial or frivolous. So could you say a little bit more about that?",Brinton Lucas,"I -- I think so, Your Honor, and that's at least how I understand cases such as Milner versus Department of Navy and the like. But even if you disagree with me, Justice Kavanaugh, I still think, in this context, it's hard to say that Congress thought this question was settled in 2011, which I think everybody agrees is the sort of touchstone of the ratification analysis, when you have on the one side, yes, a number of circuit cases, but they're poorly reasoned ones, and on the other side, you do have this Court's precedents in other areas and the leading treatise. So I think, in that context, it's just hard to say that Congress would look at this landscape and say that, yes, this issue is firmly and conclusively settled.",2.0,1
2020_19-1189,j__amy_coney_barrett,133,"Well, I'm not sure about that, because if it wasn't -- if it was a decent argument, but they just decided not to press it on appeal, I'm not sure that's a candidate for sanction or Bell v. Hood even if, as Justice Gorsuch was pointing out, we wanted to continue the life of Bell v. Hood any further. But I don't have any other questions. Thanks, counsel.",Brinton Lucas,"So, if -- if no such remedy applies and you -- in terms of a sanction here, that it's not, you know, susceptible to a Bell v. Hood-type construction or to a sanction available, then I think the text of the statute would control, but I do think that's going to be rare when you get a context like that because I think, in those cases, it's quite likely that those can be fairly characterized as evidence of bad faith. If a party seeks to gain appellate jurisdiction using one of these grounds and then abandons that argument on appeal, that would seem to me to be a pretty good candidate for an instance of a Bell v. Hood-type remedy or any number of sanctions available in this --",2.0,1
2020_19-1189,j__amy_coney_barrett,206,"Counsel, I want to walk you through a procedural question that I have about your interpretation. So I want to talk about your ""pursuant to"" argument, in which you say that a case hasn't been removed pursuant to 1442 or 1443 unless it has been correctly removed pursuant to those cases. So, in other words, in this case, because the officer removal ground was flawed, we couldn't say that this case had been removed pursuant to the officer removal ground. Has any court of appeals ever adopted that argument?",Victor M. Sher,-- and would conclude --,1.0,1
2020_19-1189,j__amy_coney_barrett,208,"For your reading of 14 -- I'm -- I'm sorry, your reading of 1447(d), which you say that ""pursuant to"" -- you -- you -- you lean on ""pursuant to"" as one of the reasons to construe the statute your way.",Victor M. Sher,"For 1442 and 43? As -- as it turns out, the answer is --",1.0,1
2020_19-1189,j__amy_coney_barrett,210,"Well, the court didn't do that here, right? Because, I mean, if you're right, it seems like on appeal, if the Fourth Circuit in this case concluded as it did that the remand order was proper, that it had not been properly removed under the federal officer removal statute, they should have dismissed for lack of jurisdiction, not affirm the remand order, correct?",Victor M. Sher,"Correct. And the answer is yes. In fact, it was the Fourth Circuit in a 1969 opinion called House v. Dorsey, 408 F.2d 1008, it was a 1443 removal solely. The court of appeals looked at it and held that the removing party did not qualify under 1443 and dismissed for lack of jurisdiction.",1.0,1
2020_19-1189,j__amy_coney_barrett,212,But that's inconsistent -- that's --,Victor M. Sher,"Yeah, correct, Your Honor. The -- the general practice, though, in fact, the universal practice in the courts that have applied a commonsense language interpretation to the statute, has been to dismiss the other grounds asserted for lack of jurisdiction and then either affirm or reverse on --",1.0,1
2020_19-1189,j__amy_coney_barrett,214,"But, counsel, that's inconsistent with your reading of the statute because, if the Court doesn't have jurisdiction unless the case has been properly removed pursuant to, say, the federal officer removal statute, there's no jurisdiction. It can't affirm. It would have to dismiss even on that ground. So if courts were implicitly --",Victor M. Sher,-- on the merits of this particular case.,1.0,1
2020_19-1189,j__amy_coney_barrett,216,"-- seeing it your way, they wouldn't procedurally be disposing of these cases this way.",Victor M. Sher,"Not quite, Your Honor.",1.0,1
2020_19-1189,j__amy_coney_barrett,218,"So, counsel, I just want to ask a clarifying question. When you say the jurisdictional analysis, is that the analysis that I just asked you about? Is that what you're calling a jurisdictional analysis of ""pursuant to""?",Victor M. Sher,"So -- so there -- there are two -- two things. One is we offer two different ways of reaching the same result. One is under a commonsense language reading of the statute in which the words ""pursuant to"" qualify the exception and tether the -- the appellate court's review to those issues, but it's not necessarily -- as Your Honor points out, it's not necessarily a jurisdictional analysis. It just means that the appeal has to be limited and focused on those grounds. The other reading is the jurisdictional analysis, which we think flows from the use of terms that this Court has consistently held have substantive jurisdictional meanings, for instance, in Helmerich and in Ruiz, but --",1.0,1
2020_19-1189,j__amy_coney_barrett,220,"Well, counsel --",Victor M. Sher,"Yes, Your Honor, ""pursuant to"" -- ""pursuant to"" establishes a jurisdictional threshold and that a -- a -- a -- a case must substantively comply with the requirements of 1442 in order for the case to have been removed pursuant to that provision. And that is --",1.0,1
2020_19-1189,j__amy_coney_barrett,222,"-- let me turn you back to your other ""pursuant to"" argument, which, as I understand it, kind of implicitly means pursuant exclusively to. Does that make sense? Because then someone who had a basis for removing under, say, the civil rights removal statute would be discouraged from including any other grounds.",Victor M. Sher,-- a jurisdictional analysis.,1.0,1
2020_19-1189,j__amy_coney_barrett,224,At risk of forfeiting appeal.,Victor M. Sher,"No, Your Honor. The -- the --",1.0,1
2020_19-1231,j__amy_coney_barrett,55,"Mr. Stewart, I want to go back to the questions that Justices Sotomayor and Kagan were asking you. I understood your brief to be saying that the FCC -- or to -- to be conceding that the FCC had long taken minority and women ownership into account, but then you pivoted a little bit and said that it took into account because the Third Circuit's opinion required it to. And I -- I wasn't entirely clear which position you had settled on. So could you clarify that for me?",Malcolm L. Stewart,"Yes. With respect to newspaper/broadcast cross-ownership, for instance, the -- the Commission found that the most likely consequence of eliminating the ban is that broadcast stations will buy newspapers rather than the reverse because the newspaper industry is in such trouble. And if a broadcast station buys a newspaper, that doesn't affect any form of centralization or consolidation of ownership within the broadcast industry. The existing broadcast owners remain the same. It's just one of them has bought a newspaper and that may allow it to achieve economies of scale and provide better service to the community.",0.0,1
2020_19-1231,j__amy_coney_barrett,57,"Mr. Stewart, can I just interrupt and ask another question before my time elapses? Do you see a difference between a stated goal of enhancing minority and female ownership and not harming minority and female ownership, and if so, which is the FCC's?",Malcolm L. Stewart,"I think what I meant to say was it -- it has long identified minority and female ownership, an increase in ownership levels or a -- a decrease in the current underrepresentation, as a good that would serve the public interest. It has not historically taken that particular public interest factor into account in determining whether particular cross-ownership restrictions specifically should be adopted or retained. For example, it achieved -- it attempts to achieve that goal through other means, such as preferences through small businesses that are race- and gender-neutral but may incidentally help minority and female owner -- owners. Now --",0.0,1
2020_19-1231,j__amy_coney_barrett,59,"Thank you, counsel.",Malcolm L. Stewart,"I -- I think it is both. I think the FCC would be cognizant of either argument -- again, outside the cross-ownership context, either of arguments that an existing regulatory change is good because it will increase minority and female ownership levels or a proposed regulatory change is bad because it would decrease them. I think the FCC would be open to either form of argument. And, again, what we're talking about is race- and sex-neutral measures, not race or sex preferences.",0.0,1
2020_19-1231,j__amy_coney_barrett,124,"So, Ms. Walker, given that Congress wanted this statute to be a vehicle for deregulation, not more regulation, is it your position that the word ""modify"" in 202(h), when it requires the Commission to modify or repeal as part of its quadrennial review, that a modification can never be an additional regulatory requirement?",Helgi C. Walker,"I think it could, but it never did that here. And so the Third Circuit was wrong to say that that was a requirement under State Farm. And if it is a free-standing public interest standard, Justice Kavanaugh, I think that raises non-delegation problems. We've offered a reading that ties the public interest to the task and the unique context of this particular statute. And NBC says we have to pay attention to statutory context here. And the text, the context, and the purpose of this entire statute all point in the direction that Congress meant this to be a vehicle for deregulation, not more regulation.",0.0,1
2020_19-1231,j__amy_coney_barrett,126,Is it your --,Helgi C. Walker,"Yes, we agree with that reading of ""modify.""",0.0,1
2020_19-1231,j__amy_coney_barrett,128,"Oh, go ahead, Ms. Walker. Please finish.",Helgi C. Walker,We think --,0.0,1
2020_19-1231,j__amy_coney_barrett,130,"Okay. Then let's talk about the public interest and how it might affect a repeal or modification of a rule. Let's imagine that the Commission finds that a rule no longer promotes competition but believes the rule promotes viewpoint diversity and localism. In that event, is it your position that 202(h) requires the FCC to repeal or modify the rule?",Helgi C. Walker,I am finished. We agree.,0.0,1
2020_19-1231,j__amy_coney_barrett,132,"Thank you, Ms. Walker.",Helgi C. Walker,"No. The Commission gets to balance the traditional public interest factors on our reading of what the public interest means. Those are all three factors that underlie these rules. The viewpoint diversity, competition, and localism, the Commission gets to balance those, but it can't make up brand-new -- brand-new reasons. And I just want to reemphasize, Justice Barrett, that in this order, if you read carefully, you'll see that the Commission had already made the public interest determination required by the first sentence by the time it got to the discussion of minority and female ownership. At that point, the Commission had no choice but to repeal or modify the rules because the second sentence makes that mandatory.",0.0,1
2020_19-1231,j__amy_coney_barrett,234,"Ms. Deutsch, I have a question about the Free Press study. So wasn't the -- and maybe I -- I'm -- maybe I'm not fully understanding its scope, but I thought the Free Press study was largely backward-looking. So, for example, on page 39 of your brief, you talk about how its tracing concluded that the 1990s television rule changes contributed to the loss of 40 percent of the previously minority-owned stations. Was it entirely backward-looking, looking at the effects of rule changes in the past, or did it have a predictive component?",Ruthanne M. Deutsch,-- entering the market.,1.0,1
2020_19-1231,j__amy_coney_barrett,236,"And -- and so, to be sure that I understand that, you're saying that they did make a predictive judgment? It offered predictive analysis like, if you make this change, then this is the likelihood that this will happen, this being the decrease in minority and women-based ownership?",Ruthanne M. Deutsch,"The trend analysis was backward-looking, just like the government's analysis of -- of the numbers was. It just did it better by using better numbers that were corrected for the problems in tracing. But, as I said, they also did a cross-sectional analysis, so taking a snapshot in time, showing that the more consolidated the market, the less likely there were to be women and people of color owners.",1.0,1
2020_19-1231,j__amy_coney_barrett,238,"Well, if it's just an inference that could be drawn from that analysis, why isn't the Commission correct that there was no evidence in the record that showed there would be harm?",Ruthanne M. Deutsch,"I -- I don't think it went so far as that, but it was an inference that could be drawn from that analysis.",1.0,1
2020_19-1231,j__amy_coney_barrett,240,So -- but is that your position --,Ruthanne M. Deutsch,"Because its -- its own numbers, even, you know, without any correction, showed that there was harm from past consolidation, and there's no reason to -- to think that that wouldn't happen from future. Plus, as I said, there's this other study called ""Whose Spectrum Is It Anyway?"" It's cited in the -- the Notice of Proposed Rule-making in 2014 and in some of the comments that interviewed about 100 market participants that chronicled the difficulties faced by more diverse owners under consolidation --",1.0,1
2020_19-1231,j__amy_coney_barrett,242,"-- you were talking -- you talked in your briefs about the need for statistical evidence and the fact that the government had no evidence at all in the record about the effect on women ownership, as opposed to the minority evidence, which you say that it ignored. But if there's no statistical evidence, and I hear you saying you're talking about the backward-looking Free Press study, you're talking about interviews, is there anything in the record that's actually a statistical analysis that shows the likely impact of these changes on the relevant minority and women community?",Ruthanne M. Deutsch,-- and how price would be --,1.0,1
2020_19-1231,j__amy_coney_barrett,244,"Thank you, counsel. I don't have any other questions.",Ruthanne M. Deutsch,"Other than the sources I've mentioned, no.",1.0,1
2020_19-1257,j__amy_coney_barrett,151,"Mr. Carvin, I want to make sure that I understand your position because it strikes me that it has some contradictions in it. So, as I understood from your brief, your position is that Section 2 does not apply to the how, to the time, place, and manner restrictions, as long as they're facially neutral, that it's only about the who. Am I right about that?",Michael A. Carvin,-- that once they suggested --,0.0,1
2020_19-1257,j__amy_coney_barrett,153,"Okay. But then I don't understand why you conceded in your examples to Justice Kagan that some of those time, place, and manner restrictions -- like time, place, and manner, you can only vote at a country club, or time, place, and manner, you know, this is the placement of the polls and they're going to be placed in areas that are burdensome to minorities. Aren't those time, place, and manner restrictions?",Michael A. Carvin,"Qualifications would deny people the opportunity to vote. Time, place, and manner do not deny anybody the opportunity to vote. They're simply providing opportunity to --",0.0,1
2020_19-1257,j__amy_coney_barrett,155,"Okay. Well, then --",Michael A. Carvin,"But they're not neutral, in other words, because they don't give minorities the same opportunity to access the precincts as is given to whites. In other words, if you put all of your precincts at country clubs, the notion that minorities have the same opportunity to vote is -- is laughable. So, no, no one is arguing for an unrealistic opportunity in terms of what the state has provided.",0.0,1
2020_19-1257,j__amy_coney_barrett,157,-- I don't think that --,Michael A. Carvin,What we're simply saying --,0.0,1
2020_19-1257,j__amy_coney_barrett,159,"-- I don't really think -- excuse me for interrupting -- that the relevant distinction here is between those that regulate who and those that regulate time, place, and manner. Really, the -- the pressure under your interpretation is looking at opportunity and what opportunity means. I don't see why time, place, and manner really bears -- you know, carries a lot of weight in your analysis. Can you explain to me --",Michael A. Carvin,-- if the --,0.0,1
2020_19-1257,j__amy_coney_barrett,161,-- why I'm wrong?,Michael A. Carvin,"Well, if --",0.0,1
2020_19-1257,j__amy_coney_barrett,163,Okay. Mr. Carvin --,Michael A. Carvin,"Well, I just want to make it clear, if a facially neutral literacy test denies you the opportunity to vote, then we would think, since the state has now erected a barrier to voting, you would need to look at the racial composition of who the literacy test applies to, because they've denied you an opportunity. They stopped you from voting. If the state has not stopped you from voting and the electoral system doesn't skew how you can vote, then you haven't established the threshold requirement to look at the disproportionate outcome. In other words, the state has not done anything wrong. In a time, place, or manner case, if you ask why didn't this person vote, the answer in the literacy test would be because the state told them not to.",0.0,1
2020_19-1257,j__amy_coney_barrett,165,"-- let me move on to a different question. I'm interested in knowing why the RNC is in the case. So, you know, the DNC had standing and the district court said that it had the standing to challenge the out-of-precinct policy because the policy placed a greater imperative on Democratic organizations to educate their voters and because the policy harmed its members who would have voted out-of-precinct. What's the interest of the Arizona RNC here in keeping, say, the out-of-precinct voter ballot disqualification rules on the books?",Michael A. Carvin,"And the time, place, and manner --",0.0,1
2020_19-1257,j__amy_coney_barrett,167,Okay. Thank you.,Michael A. Carvin,"Because it puts us at a competitive disadvantage relative to Democrats. Politics is a zero sum game, and every extra vote they get through unlawful interpretations of Section 2 hurts us. It's the difference between winning an election 50 to 49 and losing --",0.0,1
2020_19-1257,j__amy_coney_barrett,169,My time is up.,Michael A. Carvin,-- an election --,0.0,1
2020_19-1257,j__amy_coney_barrett,287,"So, General, one of the disputes in this case about -- is about whether we look at the electoral system as a whole or whether we look at the challenged regulation in isolation or let's say on a regulation-by-regulation basis. And I want to give you this point or this example that's in Secretary Hobbs's brief, she makes a pretty good point. She says in response to your argument that we have to look at the process itself to say, overall, is the process, you know, open enough for disadvantaged voters. So, you know, even if they can't send their ballot in via ballot collection, they have many other opportunities to do so, early voting, et cetera. She points out in Footnote 6 on page 23 that ""[i]f a state sends unsolicited ballot applications to residents of white neighborhoods but not to residents of black neighborhoods, that would amount to giving the latter less 'opportunity' to participate."" And she's, you know, quoting the Republican Party there. Wouldn't that be true even if black voters could vote in other ways? In other words, reducing an opportunity is reducing an opportunity in the text of the statute even if there's still other avenues open to the black voters.",Mark Brnovich,"Yes, Justice Gorsuch, that -- that is in the law. And we believe that causation also plays an important role. In the totality, we look at that not only on substantial impact but also on the causation because that causation plays an important role in connecting the totality of the circumstances with the integrity measures. So there may be multiple or there could be isolated instances of disparity, and those can be remedied without upsetting a race-neutral election integrity law. And that would obviously be strongly preferred.",0.0,1
2020_19-1257,j__amy_coney_barrett,289,"Okay. But isn't -- you know, we might disagree about that, but let's say that, you know, some of Justice Kagan's examples, which seemed on their face to be ostensibly neutral, on their face, time, place, and manner restrictions, if it takes one opportunity away, I guess I still don't understand why that isn't reducing the ability of those voters to vote, relative to other white voters that don't share that same burden.",Mark Brnovich,"Justice Barrett, in the hypothetical, the example you provided, that would seem to be unconstitutional on its face because it's not facially neutral.",0.0,1
2020_19-1257,j__amy_coney_barrett,291,"Okay. Thank you, General.",Mark Brnovich,"Once again, if we focus too much on de minimis or small statistical disparities, I believe we run into grounds where then the statute itself would run afoul of the Fourteenth, Fifteenth Amendments. So that's why, if we take a step back and we analyze it with our test, looking at, one, the substantial disparate impact, the total -- totality of circumstances --",0.0,1
2020_19-1257,j__amy_coney_barrett,293,I'm out of time.,Mark Brnovich,-- and then looking at --,0.0,1
2020_19-1257,j__amy_coney_barrett,382,"Secretary -- Ms. -- let's see. Sorry, I got distracted by the run-on there. So, Ms. Amunson, I want to ask you a question about the degree of, say, inconvenience versus burden, because one of the difficulties in this case is that, you know, the attorney general says that the burden has to be substantial, Mr. Carvin's talking about the ordinary burdens of voting. And there's a difficulty that, you know, the statutory language and its lack of clarity presents in trying to figure out when something crosses from an inconvenience to a burden. You know, on the other side -- and I think some of the hypotheticals that Justice Alito was asking you emphasized this -- I think, you know, your position and its emphasis on any disparity at all risks saying that any election rule, you know, which, as Judge Easterbrook pointed out in his Frank opinion, you know, all election rules are going to make it easier for some to vote than others. So your approach risks ruling them all out. So let me give you an example. What about a rule that the polls close at 7 p.m. and because of socioeconomic reasons, it's harder for minority voters to get to the poll spot before 7 p.m. because of the time, you know, of their work hours in the day? Is that the kind of burden that triggers Section 2? Would that -- would such a rule -- poll closure rule, would that violate Section 2?",Jessica R. Amunson,"-- again, that it is commonplace doesn't give the state a pass. You still have to look --",1.0,1
2020_19-1257,j__amy_coney_barrett,384,"But I'm telling you it is, that because of socioeconomic conditions and the hours that minorities work, you know, that is the cause of their not being able to get to the polls during the hours that the polls are open.",Jessica R. Amunson,"Your Honor, no, I don't believe so. And -- and, again, though, Your Honor, you would look to the actual facts on the ground. And as I said to Justice Alito, a statistical disparity, that is not enough. Instead, you would have to see whether, in fact, on the ground this is acting to actually cause less opportunity for minority voters.",1.0,1
2020_19-1257,j__amy_coney_barrett,386,"But I thought that your position was that you look at it on a regulation-by-regulation basis, not the system as a whole, so that it didn't matter if there were other alternatives, the question whether was this alternative --",Jessica R. Amunson,"Well, again, Your Honor, one would have to make out a case that -- that those -- those minority voters had no other alternatives of voting. If one was able to do that, then, in fact, you may be able to show a Section 2 --",1.0,1
2020_19-1257,j__amy_coney_barrett,388,-- reduced opportunities --,Jessica R. Amunson,Your Honor --,1.0,1
2020_19-1257,j__amy_coney_barrett,390,Okay. But you're changing my hypothetical. I want you to explain why my hypothetical doesn't fail your test.,Jessica R. Amunson,"-- our position is that you should consider the -- the regulations in the context of -- of the system as a whole. However, you can't simply excuse one discriminatory practice by saying that there are others. So, for example, to say to a Native American voter who lives on a reservation 45 miles from the post office that --",1.0,1
2020_19-1257,j__amy_coney_barrett,392,"Okay, thank you.",Jessica R. Amunson,"Your Honor, under our test, you would have to show that the voter, in fact, has less ability to vote, that the -- that the policy is a but-for cause of that lesser ability to vote, and that there -- you would consider the totality of the circumstances, including, in particular, the state's justification. The courts --",1.0,1
2020_19-1257,j__amy_coney_barrett,469,"Mr. Spiva, I want to pick up where you left off with Justice Kavanaugh. You said there were a number of factors in Arizona that caused the out-of-precinct policy to discriminate on the basis of race, including the, you know, the fact that Arizona changes its precincts often. Let's assume that we adopt a but-for standard of causation, as you propose. I want to ask you a question that Judge O'Scannlain raised in his dissent to the Ninth Circuit's en banc decision, which is why isn't it the precinct system itself rather than the policy of discounting votes that causes the disparity? Because, as you described it, it's the fact that the, you know, precincts change, the locations move around, but you've expressly disavowed any challenge to the precinct policy itself, am I right?",Bruce V. Spiva,Thank you.,1.0,1
2020_19-1257,j__amy_coney_barrett,471,But it's not --,Bruce V. Spiva,"Well, we -- we have challenged -- the reason -- to answer your question directly, the -- the -- but -- the reason that we challenged and the reason it's the but-for cause, the -- the policy of not counting the votes is that is what causes minority groups to be disenfranchised by two to one --",1.0,1
2020_19-1257,j__amy_coney_barrett,473,"-- what causes them, as opposed to the ballot collection, where the argument is the inability to vote by relying on a third party actually reduces the opportunity to vote. Here, it's not the -- the discounting of the votes. It's the inability to locate and show up at the right precinct that causes the disparity, correct?",Bruce V. Spiva,-- by the policy.,1.0,1
2020_19-1257,j__amy_coney_barrett,475,"Okay. Thank you, counsel.",Bruce V. Spiva,"Well, but the -- but the result -- what causes the result is the fact that Arizona doesn't partially count those ballots. I don't -- I don't quarrel at all with the -- the fact that Arizona's practices contribute to that, and that is -- that was and is part of our -- our challenge. But -- but the -- the claim, though, is focused on the practice that causes not only an abridgement but actually the outright denial of the right to vote in this case.",1.0,1
2020_19-1434,j__amy_coney_barrett,63,"Good morning, Mr. Stewart. On page 38 of your brief, you talk about the strength of the removal power, and you say that because there's an efficiency-of- service standard applicable here and because the director can promulgate regulations, the violation of which might be cause for firing, that those are ways in which the director can exercise some back-end control of the APJs with whom he's not happy with their performance. But isn't it the case, you know, as Arthrex points out, that APJs get the protection of the MSPB, which means that, at the end of the day, the director is actually not the official in the Executive Branch that has the last word on the continuation in service?",Malcolm L. Stewart,"It certainly is the norm for the -- the agency head to have the capacity to -- to review their decisions. But, as we know from Edmond, that doesn't have to be plenary review. The -- the Court in Edmond specifically addressed the fact that the Court of Appeals for the Armed Forces could not revisit the factual determinations of the Coast Guard Court of Criminal Appeals, and it said what's more important is that there is review, not that review is not plenary. And, in addition, the director has substantial authority to instruct the judges as to matters of law, as to the director's own interpretation of the patent laws, and can insist that the judges comply with that, those instructions. The other thing I would say is, if you think that that is the constitutional problem and if you think the constitutional rule is some Senate-confirmed official has to have plenary authority to revisit the decisions of -- of the underlings, then the appropriate remedy would be to sever the provision in the statute that says only the board can grant rehearings.",-1.0,1
2020_19-1434,j__amy_coney_barrett,65,"Well, and I -- actually, I wanted to ask you about that. What does that mean to remove them from their judicial assignments when it's -- APJs' judicial assignments are what they do? Are they just benched without pay --",Malcolm L. Stewart,"It's certainly true that the APJs would have -- if they were removed from federal service altogether, they would have the protections of the MSPB. And I'd say two things about removal. First, in addition to removing APJs from federal service altogether, the director can remove them from their judicial assignments. And the Court in Edmond said that was an important power of control, and that doesn't carry with it a right to MSPB review.",-1.0,1
2020_19-1434,j__amy_coney_barrett,67,-- or benched with pay?,Malcolm L. Stewart,There are --,-1.0,1
2020_19-1434,j__amy_coney_barrett,69,"I mean, is that sufficient control? The director is unhappy with some of the decisions on review and rehearing, and so he says, okay, well, from now on, you can still do adjudicative -- adjudicatory work, but it's going to be, you know, this kind instead?",Malcolm L. Stewart,"-- there are two things that could be done. First, they could be assigned tasks such as rulemaking, training other employees, and APJs do sometimes perform those tasks. The second thing is Arthrex appears to concede that there's no constitutional problem with the PTAB adjudicating direct appeals from denial of patent applications. Arthrex acknowledges there's sufficient director control in that area that there's not a constitutional problem. And so particular APJs could very feasibly be assigned to that kind of adjudicative work rather than to inter partes review, and that would --",-1.0,1
2020_19-1434,j__amy_coney_barrett,72,"Thank you, Mr. Stewart.",Malcolm L. Stewart,"Yes, I mean, especially if the director thought the problem with these officials is that in inter partes reviews they are not being sufficiently compliant with the director's instructions. The other thing I would say about the removal provision is that, in addition to providing a practical tool for control, the fact that the APJs are subject to the same removal protection as officers and employees generally indicates that Congress didn't intend for them to -- to have any sort of special independence from -- from the director.",-1.0,1
2020_19-1434,j__amy_coney_barrett,120,"Good morning, Mr. Perry. So I want you to assume for the purposes of my question that you lose on the Appointments Clause issue, and I want to ask you about remedy. So, you know, the federal -- well, think about -- one unusual thing about the remedy here is that it's not one specific provision in this statutory scheme that's being challenged as unconstitutional. It's the way that they work together. You know, so we could, if we decided that it was unconstitutional, perhaps make all of the APJs subject to -- say they're principal officers, and so they have to be subject to presidential appointment, senatorial confirmation. We could say, listen, we're going to strike the provision in the statute that says only the PTAB may grant rehearings so that the director has that authority. We could make them maybe at-will employees, so they're removable at the discretion of the director without having to go through the full process that we discussed before. That's a lot of discretion to give us in trying to shape a remedial -- a remedy here. Why should we even assert the authority to do that, to sever?",Mark A. Perry,"Two responses, Justice Kavanaugh. First, this system fits neatly within, we would submit, Justice Scalia's dissent in Morrison versus Olson, particularly Footnote 4 and the surrounding text describing the role of subordinate officers and the interplay with removal powers. Second, I cannot emphasize enough that the director maintains the final authority under 318(b) to confirm or cancel any patent. The APJs do not cancel patents. The patent in this case is still valid. The board has declared it to be unpatentable, but the director has not canceled it. So, to this day, three years later, nothing has happened because the director, the politically appointed directly accountable to the President individual, has not taken the action specified by statute. The Congress has made a different determination here, but it is absolutely consistent with the dictates of the Appointments Clause.",-1.0,1
2020_19-1434,j__amy_coney_barrett,122,Thank you.,Mark A. Perry,"Justice Barrett, the -- the -- from my perspective from -- from, you know, where we think the statute, of course, is constitutional -- and I don't mean to be flip -- but, if you tell me how we lose, we can tell you what the remedy is. So, for example, if the real problem here is the lack of agency reviewability, then the most direct line to a solution would be to sever the provision requiring board rehearing so that the director could unilaterally review. And there may be other remedies depending on where, if anywhere, the Court were to find a constitutional violation. It is not where the Federal Circuit found it. And it's certainly not where Arthrex has identified it, which is to take down this whole system. You know, they don't actually want presidential confirmation. They don't actually want director review. What they want is for the Court to -- to blow up the whole thing because of a structural problem that, again, not to fight the hypothetical, we think doesn't exist.",-1.0,1
2020_19-1434,j__amy_coney_barrett,258,"Mr. Lamken, I want to pick up where Justice Kavanaugh left off on the remedy here and severability. So, on pages 56 and 57 of your brief, you cite Sorrell and Bowsher and Free Enterprise, and you cite them all for the -- the proposition that if there are multiple ways to cure a constitutional problem in a statutory scheme, then the judiciary ought not be blue-penciling it. Can you think of any situation in which we have said, okay, well, there are multiple flaws in this scheme, but, you know, as Justice Kavanaugh was just saying, 6(b) seems to be the big problem, so we're going to think it's the cleanest to go that route? Are -- are you -- can you tell me the negative, that we've never done it?",Jeffrey A. Lamken,"No, Your Honor, because the problem stems also from the fact that the officers are not appointed by the President and Senate-confirmed. Either one would be sufficient to address the problem. And it's not like separation-of-power cases where the officers just -- the single problem is the officer is not subject to presidential control, and, therefore, all the remedies involve subordinating the official, clipping their wings, so to speak, or striking a novel restriction on removal. Here, the problem is --",-1.0,1
2020_19-1434,j__amy_coney_barrett,260,"Well, no, no, no, counsel, I -- I understand that we did that in Sorrell, but my question is, have we ever done what we didn't do in Sorrell?",Jeffrey A. Lamken,"Oh, quite the contrary, Your Honor. In Sorrell, that's exactly what this Court did. It said there was at least five different things that are problematic combined, and it would be a matter of judicial policymaking in order to determine which of those should be removed. This -- it's exactly the same problem here because you have the --",-1.0,1
2020_19-1434,j__amy_coney_barrett,262,Yes --,Jeffrey A. Lamken,Which is to make a --,-1.0,1
2020_19-1434,j__amy_coney_barrett,264,"-- to make one that makes sense. I mean, let's say that Justice Kavanaugh is right and that it seems very sensible and makes a lot of sense to solve this problem, assuming that we say there is one, by saying 6(b) is the problem, so that's -- that's the locus of the constitutional problem here, and we're going to say that that's what we're holding unconstitutional so that going forward, it's just that the PTAB can't have the final word.",Jeffrey A. Lamken,-- judicial policy choice?,-1.0,1
2020_19-1434,j__amy_coney_barrett,266,I understand that --,Jeffrey A. Lamken,"Well, the Court could just as easily say the locus of the constitutional problem is the fact that these officers are not appointed --",-1.0,1
2020_19-1434,j__amy_coney_barrett,268,"-- Mr. Lamken, but what I'm asking is, can you cite a case -- or are you telling me that there is none? Can you cite a case for the proposition where we have done just that? Understanding that that runs against what you want us to do here, I'm just asking, is there a negative? Is it the case that we've always had the position that we had in Sorrell and we've never said that when there might be multiple provisions working together that create a problem or multiple ways of solving it, that we haven't just chosen one that makes sense?",Jeffrey A. Lamken,-- by the President and Senate-confirmed.,-1.0,1
